Latitude, Longitude, Altitude (m), Time, Sats, Speed (m/s), Range (m), Battery (%), Roll (deg), Pitch (deg), Yaw (deg), Images, HD Signal (%), RC Signal (%), Battery Temp (C), Battery Voltage (mV), Battery Current (mA), Battery Energy (mAh), Battery Capacity (mAh), Battery Discharges, flyState, timestamp (Unix), LastUpdate (ms), radioChannel, Rc_elevator, Rc_aileron, Rc_throttle, Rc_rudder, Rc_gyro, Dronetype, Battery_Cell1 (mV), Battery_Cell2 (mV), Battery_Cell3 (mV), Battery_Cell4 (mV), Battery_Cell5 (mV), Battery_Cell6 (mV), Video, isFlying, elapsedTime (ms), gimbalPitch (deg), gimbalRoll (deg), gimbalYaw (deg), VelocityX (m/s), VelocityY (m/s), VelocityZ (m/s), GroundSmear (cm), App Version, Aircraft Name, Aircraft Firmware, Aircraft Serial Number, Battery Serial Number, Battery Lifetime (%), App_Tip, App_Warning, CurrentFlightStartingIndex, CurrentFlightLastVisitedWaypoint, PreviousFlightEndingWaypointIndex
38.1754063, -120.0595433, 0.000, 13:57:35.284, 13, 0.00, 0.02, 98, -1.600, 1.500, 66.800, 1036, 100, 100, 24, 25599, -3932, 5325, 5434, 14, 11, 1526158655.285, 71, 0, 1024, 1024, 1024, 1024, 0, 6, 4299, 4304, 4300, 4313, 4315, 4300, 0, 1, 3032, -89.900, 0.000, 65.800, 0.000, 0.000, -0.100, 0.0, MapPilot_2.8.1_04242018, Dendroctonus I, 1.3.1.00, 041DDC1887, 1058163200505, 97, DJI_0042.jpg, Starting Mission from Lat/Long: 38.17541/-120.05955 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: No, 37, 37, 37
38.1754063, -120.0595434, 0.000, 13:57:35.352, 13, 0.10, 0.03, 98, -0.700, 0.900, 66.800, 1036, 100, 100, 24, 25599, -3932, 5325, 5434, 14, 11, 1526158655.353, 51, 0, 1024, 1024, 1024, 1024, 0, 6, 4254, 4270, 4291, 4293, 4308, 4262, 0, 1, 3100, -90.000, 0.000, 65.800, 0.000, -0.100, -0.300, 0.0, , , , , , 97, , , 37, 37, 37
38.1754063, -120.0595435, 0.000, 13:57:35.453, 13, 0.10, 0.04, 98, -0.200, 0.100, 66.700, 1036, 100, 100, 24, 25599, -3932, 5325, 5434, 14, 11, 1526158655.453, 44, 0, 1024, 1024, 1024, 1024, 0, 6, 4254, 4270, 4291, 4293, 4308, 4262, 0, 1, 3200, -90.000, 0.000, 65.900, 0.000, -0.100, -0.300, 0.0, , , , , , 97, , , 37, 37, 37
38.1754063, -120.0595436, 0.100, 13:57:35.553, 13, 0.00, 0.05, 98, 0.000, -0.200, 66.700, 1036, 100, 100, 24, 25599, -3932, 5325, 5434, 14, 11, 1526158655.556, 48, 0, 1024, 1024, 1024, 1024, 0, 6, 4254, 4270, 4291, 4293, 4308, 4262, 0, 1, 3303, -90.000, 0.000, 65.900, 0.000, 0.000, -0.300, 0.0, , , , , , 97, , , 37, 37, 37
38.1754063, -120.0595437, 0.100, 13:57:35.653, 13, 0.00, 0.06, 98, -0.300, -0.100, 66.700, 1036, 100, 100, 24, 25599, -3932, 5325, 5434, 14, 11, 1526158655.653, 36, 0, 1024, 1024, 1024, 1024, 0, 6, 4254, 4270, 4291, 4293, 4308, 4262, 0, 1, 3400, -90.000, 0.000, 65.900, 0.000, 0.000, -0.300, 0.0, , , , , , 97, , , 37, 37, 37
38.1754063, -120.0595437, 0.200, 13:57:35.752, 13, 0.00, 0.06, 98, -0.100, -0.200, 66.800, 1036, 100, 100, 24, 25599, -3932, 5325, 5434, 14, 11, 1526158655.753, 10, 0, 1024, 1024, 1024, 1024, 0, 6, 4254, 4270, 4291, 4293, 4308, 4262, 0, 1, 3500, -90.000, 0.000, 65.900, 0.000, 0.000, -0.300, 0.0, , , , , , 97, , , 37, 37, 37
38.1754064, -120.0595437, 0.200, 13:57:35.853, 13, 0.00, 0.06, 98, 0.100, -0.500, 66.900, 1036, 100, 100, 24, 25599, -3932, 5325, 5434, 14, 11, 1526158655.853, 48, 0, 1024, 1024, 1024, 1024, 0, 6, 4254, 4270, 4291, 4293, 4308, 4262, 0, 1, 3601, -90.000, 0.000, 65.900, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 37, 37, 37
38.1754064, -120.0595437, 0.300, 13:57:35.953, 13, 0.00, 0.06, 98, 0.100, -0.500, 66.900, 1036, 100, 100, 24, 25599, -3932, 5325, 5434, 14, 11, 1526158655.953, 18, 0, 1024, 1024, 1024, 1024, 0, 6, 4254, 4270, 4291, 4293, 4308, 4262, 0, 1, 3700, -90.000, 0.000, 65.900, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 37, 37, 37
38.1754064, -120.0595437, 0.300, 13:57:36.052, 13, 0.00, 0.06, 98, 0.100, -0.100, 67.000, 1036, 100, 100, 24, 25599, -3932, 5325, 5434, 14, 11, 1526158656.053, 17, 0, 1024, 1024, 1024, 1024, 0, 6, 4254, 4270, 4291, 4293, 4308, 4262, 0, 1, 3800, -90.000, 0.000, 65.900, 0.000, 0.000, -0.500, 0.0, , , , , , 97, , , 37, 37, 37
38.1754064, -120.0595437, 0.400, 13:57:36.153, 13, 0.00, 0.05, 98, 0.000, 0.100, 67.100, 1036, 100, 100, 24, 25599, -3932, 5325, 5434, 14, 11, 1526158656.153, 5, 0, 1024, 1024, 1024, 1024, 0, 6, 4254, 4270, 4291, 4293, 4308, 4262, 0, 1, 3901, -89.900, 0.000, 65.900, 0.000, 0.000, -0.500, 0.0, , , , , , 97, , , 37, 37, 37
