Latitude, Longitude, Altitude (m), Time, Sats, Speed (m/s), Range (m), Battery (%), Roll (deg), Pitch (deg), Yaw (deg), Images, HD Signal (%), RC Signal (%), Battery Temp (C), Battery Voltage (mV), Battery Current (mA), Battery Energy (mAh), Battery Capacity (mAh), Battery Discharges, flyState, timestamp (Unix), LastUpdate (ms), radioChannel, Rc_elevator, Rc_aileron, Rc_throttle, Rc_rudder, Rc_gyro, Dronetype, Battery_Cell1 (mV), Battery_Cell2 (mV), Battery_Cell3 (mV), Battery_Cell4 (mV), Battery_Cell5 (mV), Battery_Cell6 (mV), Video, isFlying, elapsedTime (ms), gimbalPitch (deg), gimbalRoll (deg), gimbalYaw (deg), VelocityX (m/s), VelocityY (m/s), VelocityZ (m/s), GroundSmear (cm), App Version, Aircraft Name, Aircraft Firmware, Aircraft Serial Number, Battery Serial Number, Battery Lifetime (%), App_Tip, App_Warning, CurrentFlightStartingIndex, CurrentFlightLastVisitedWaypoint, PreviousFlightEndingWaypointIndex
38.1754105, -120.0595523, -0.100, 13:15:20.491, 12, 0.00, 0.03, 100, -1.100, 0.200, 67.000, 177, 100, 100, 20, 25139, -2841, 5472, 5472, 12, 11, 1526156120.492, 150, 0, 1024, 1024, 1024, 1024, 0, 6, 4253, 4211, 4237, 4181, 4248, 4131, 0, 1, 3221, 0.000, 0.000, 0.000, 0.000, 0.000, -0.100, 0.0, MapPilot_2.8.1_04242018, Dendroctonus I, 1.3.1.00, 041DDC1887, 1058163200627, 97, DJI_0184.jpg, Starting Mission from Lat/Long: 38.17541/-120.05955 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: No, 7, 7, 7
38.1754106, -120.0595524, 0.000, 13:15:20.571, 12, 0.00, 0.04, 100, -0.300, 0.100, 67.300, 177, 100, 100, 20, 25177, -4339, 5472, 5472, 12, 11, 1526156120.572, 33, 0, 1024, 1024, 1024, 1024, 0, 6, 4150, 4146, 4164, 4177, 4186, 4137, 0, 1, 3301, 0.000, 0.000, 0.000, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 7, 7, 7
38.1754106, -120.0595525, 0.000, 13:15:20.671, 12, 0.00, 0.04, 100, -0.200, 0.000, 67.500, 177, 100, 100, 20, 25177, -4339, 5472, 5472, 12, 11, 1526156120.671, 35, 0, 1024, 1024, 1024, 1024, 0, 6, 4150, 4146, 4164, 4177, 4186, 4137, 0, 1, 3401, 0.000, 0.000, 0.000, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 7, 7, 7
38.1754107, -120.0595526, 0.000, 13:15:20.771, 12, 0.00, 0.06, 100, -0.100, -0.500, 67.600, 177, 100, 100, 20, 25177, -4339, 5472, 5472, 12, 11, 1526156120.772, 24, 0, 1024, 1024, 1024, 1024, 0, 6, 4150, 4146, 4164, 4177, 4186, 4137, 0, 1, 3501, 0.000, 0.000, 0.000, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 7, 7, 7
38.1754108, -120.0595527, 0.100, 13:15:20.871, 12, 0.00, 0.07, 100, 0.200, -0.800, 67.600, 177, 100, 100, 20, 25177, -4339, 5472, 5472, 12, 11, 1526156120.872, 25, 0, 1024, 1024, 1024, 1024, 0, 6, 4150, 4146, 4164, 4177, 4186, 4137, 0, 1, 3601, 0.000, 0.000, 0.000, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 7, 7, 7
38.1754108, -120.0595527, 0.100, 13:15:20.971, 11, 0.00, 0.07, 100, 0.800, -0.800, 67.600, 177, 100, 100, 20, 25177, -4339, 5472, 5472, 12, 11, 1526156120.971, 19, 0, 1024, 1024, 1024, 1024, 0, 6, 4150, 4146, 4164, 4177, 4186, 4137, 0, 1, 3701, 0.000, 0.000, 0.000, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 7, 7, 7
38.1754110, -120.0595528, 0.200, 13:15:21.070, 11, 0.10, 0.09, 100, 0.800, -0.700, 67.600, 177, 100, 100, 20, 25177, -4339, 5472, 5472, 12, 11, 1526156121.071, 33, 0, 1024, 1024, 1024, 1024, 0, 6, 4150, 4146, 4164, 4177, 4186, 4137, 0, 1, 3800, 0.000, 0.000, 0.000, 0.100, 0.000, -0.400, 0.0, , , , , , 97, , , 7, 7, 7
38.1754111, -120.0595529, 0.200, 13:15:21.171, 13, 0.10, 0.10, 100, 0.400, -0.300, 67.500, 177, 100, 100, 20, 25177, -4339, 5472, 5472, 12, 11, 1526156121.172, 9, 0, 1024, 1024, 1024, 1024, 0, 6, 4150, 4146, 4164, 4177, 4186, 4137, 0, 1, 3901, 0.000, 0.000, 0.000, 0.100, 0.000, -0.400, 0.0, , , , , , 97, , , 7, 7, 7
38.1754111, -120.0595529, 0.200, 13:15:21.271, 13, 0.10, 0.10, 100, 0.400, -0.300, 67.500, 177, 100, 100, 20, 25177, -4339, 5472, 5472, 12, 11, 1526156121.272, 110, 0, 1024, 1024, 1024, 1024, 0, 6, 4150, 4146, 4164, 4177, 4186, 4137, 0, 1, 4002, 0.000, 0.000, 0.000, 0.100, 0.000, -0.400, 0.0, , , , , , 97, , , 7, 7, 7
38.1754112, -120.0595529, 0.300, 13:15:21.371, 13, 0.10, 0.10, 100, 0.400, 0.200, 67.200, 177, 100, 100, 20, 25177, -4339, 5472, 5472, 12, 11, 1526156121.371, 87, 0, 1024, 1024, 1024, 1024, 0, 6, 4150, 4146, 4164, 4177, 4186, 4137, 0, 1, 4101, 0.000, 0.000, 0.000, 0.100, 0.000, -0.400, 0.0, , , , , , 97, , , 7, 7, 7
38.1754113, -120.0595528, 0.300, 13:15:21.471, 13, 0.10, 0.11, 100, 0.700, 0.500, 67.000, 177, 100, 100, 20, 23995, -14179, 5472, 5472, 12, 11, 1526156121.471, 90, 0, 1024, 1024, 1024, 1024, 0, 6, 3975, 3965, 3988, 3988, 3985, 3974, 0, 1, 4201, 0.000, 0.000, 0.000, 0.100, 0.000, -0.400, 0.0, , , , , , 97, , , 7, 7, 7
38.1754114, -120.0595529, 0.300, 13:15:21.571, 13, 0.10, 0.13, 100, 1.100, 0.500, 66.800, 177, 100, 100, 20, 23995, -14179, 5472, 5472, 12, 11, 1526156121.571, 78, 0, 1024, 1024, 1024, 1024, 0, 6, 3975, 3965, 3988, 3988, 3985, 3974, 0, 1, 4301, 0.000, 0.000, 0.000, 0.100, 0.000, -0.500, 0.0, , , , , , 97, , , 7, 7, 7
