latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
38.5270837,-120.3543252,5049.2552124292,0,0,0,3200,2018-07-07 18:23:31,12,0,0,5049.2552124292,0,0,0,0,0,0,313.6, 0, 1.2,1,0,1024,1024,1024,1024,312.2,-89.9,98,4.17,4.156,4.131,4.115,4.136,4.113,0,68,11,AutoTakeoff,DJI_0371.jpg Starting Mission from Lat/Long: 38.52709/-120.35432 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: No
38.5270838,-120.3543251,5049.2552124292,0,0,0.046323164212,3300,2018-07-07 18:23:32,12,0,0,5049.2552124292,0,0,0.046323164212,0,0,0,313.7, 0, 0.5,0,0,1024,1024,1024,1024,312.2,-89.9,98,4.17,4.156,4.131,4.115,4.136,4.113,0,68,11,AutoTakeoff,
38.5270839,-120.3543251,5049.2552124292,0,0,0.078353677048,3400,2018-07-07 18:23:32,12,0,0,5049.2552124292,0,0,0.078353677048,0,0,0,313.7, 0.2, 0.1,0,0,1024,1024,1024,1024,312.2,-89.9,98,4.17,4.156,4.131,4.115,4.136,4.113,0,68,11,AutoTakeoff,
38.5270839,-120.354325,5049.2552124292,0,0,0.092646328424,3500,2018-07-07 18:23:32,12,0,0,5049.2552124292,0,0,0.092646328424,0,0,0,313.6, 0.3, -0.1,0,0,1024,1024,1024,1024,312.2,-89.9,98,4.17,4.156,4.131,4.115,4.136,4.113,0,68,11,AutoTakeoff,
38.527084,-120.3543249,5049.5832964292,0.328084,0,0.138969492636,3600,2018-07-07 18:23:32,12,0,0,5049.5832964292,0.328084,0,0.138969492636,0,0,0,313.5, 0.4, 0,0,0,1024,1024,1024,1024,312.3,-89.9,98,4.17,4.156,4.131,4.115,4.136,4.113,0,68,11,AutoTakeoff,
38.5270841,-120.3543248,5049.5832964292,0.328084,0.223694,0.185292656848,3700,2018-07-07 18:23:32,12,0,0,5049.5832964292,0.328084,0.223694,0.185292656848,0,0,0,313.5, 0.3, 0,0,0,1024,1024,1024,1024,312.3,-89.9,98,4.17,4.156,4.131,4.115,4.136,4.113,0,68,11,AutoTakeoff,
38.5270842,-120.3543247,5049.9113804292,0.656168,0.223694,0.23161582106,3800,2018-07-07 18:23:32,12,0,0,5049.9113804292,0.656168,0.223694,0.23161582106,0,0,0,313.5, 0.1, -0.3,0,0,1024,1024,1024,1024,312.3,-89.9,98,4.17,4.156,4.131,4.115,4.136,4.113,0,68,11,AutoTakeoff,
38.5270843,-120.3543247,5049.9113804292,0.656168,0.223694,0.261320874504,3900,2018-07-07 18:23:32,12,0,0,5049.9113804292,0.656168,0.223694,0.261320874504,0,0,0,313.5, 0.1, -0.6,0,0,1024,1024,1024,1024,312.3,-89.9,98,4.17,4.156,4.131,4.115,4.136,4.113,0,68,11,AutoTakeoff,
38.5270844,-120.3543246,5049.9113804292,0.656168,0.223694,0.307498041336,4000,2018-07-07 18:23:32,11,0,24.964,5049.9113804292,0.656168,0.223694,0.307498041336,0,0,0,313.4, 0.3, -0.9,0,0,1024,1024,1024,1024,312.3,-89.9,98,4.17,4.156,4.131,4.115,4.136,4.113,4.18,68,11,AutoTakeoff,
38.5270845,-120.3543245,5050.2394644292,0.984252,0.223694,0.35371392208,4100,2018-07-07 18:23:32,11,0,24.964,5050.2394644292,0.984252,0.223694,0.35371392208,0,0,0,313.4, 0.7, -1.1,0,0,1024,1024,1024,1024,312.4,-89.9,98,4.17,4.156,4.131,4.115,4.136,4.113,4.18,68,11,AutoTakeoff,
