site,processed_photos,file_size_MB
eldo_3k_2,re_calibration_IMG_0000_1.tif,2.46524
eldo_3k_2,re_calibration_IMG_0000_2.tif,2.465238
eldo_3k_2,re_calibration_IMG_0000_3.tif,2.465238
eldo_3k_2,re_calibration_IMG_0000_4.tif,2.46524
eldo_3k_2,re_calibration_IMG_0000_5.tif,2.465242
eldo_3k_2,re_card-1_0000SET_000_IMG_0030_1.tif,2.465242
eldo_3k_2,re_card-1_0000SET_000_IMG_0030_2.tif,2.465242
eldo_3k_2,re_card-1_0000SET_000_IMG_0030_3.tif,2.465242
eldo_3k_2,re_card-1_0000SET_000_IMG_0030_4.tif,2.465246
eldo_3k_2,re_card-1_0000SET_000_IMG_0030_5.tif,2.46525
eldo_3k_2,re_card-1_0000SET_000_IMG_0031_1.tif,2.465242
eldo_3k_2,re_card-1_0000SET_000_IMG_0031_2.tif,2.46524
eldo_3k_2,re_card-1_0000SET_000_IMG_0031_3.tif,2.465238
eldo_3k_2,re_card-1_0000SET_000_IMG_0031_4.tif,2.465244
eldo_3k_2,re_card-1_0000SET_000_IMG_0031_5.tif,2.465248
eldo_3k_2,re_card-1_0000SET_000_IMG_0032_1.tif,2.46524
eldo_3k_2,re_card-1_0000SET_000_IMG_0032_2.tif,2.465238
eldo_3k_2,re_card-1_0000SET_000_IMG_0032_3.tif,2.46524
eldo_3k_2,re_card-1_0000SET_000_IMG_0032_4.tif,2.465242
eldo_3k_2,re_card-1_0000SET_000_IMG_0032_5.tif,2.465246
eldo_3k_2,re_card-1_0000SET_000_IMG_0033_1.tif,2.465242
eldo_3k_2,re_card-1_0000SET_000_IMG_0033_2.tif,2.465238
eldo_3k_2,re_card-1_0000SET_000_IMG_0033_3.tif,2.465242
eldo_3k_2,re_card-1_0000SET_000_IMG_0033_4.tif,2.465244
eldo_3k_2,re_card-1_0000SET_000_IMG_0033_5.tif,2.465248
eldo_3k_2,re_card-1_0000SET_000_IMG_0034_1.tif,2.465242
eldo_3k_2,re_card-1_0000SET_000_IMG_0034_2.tif,2.46524
eldo_3k_2,re_card-1_0000SET_000_IMG_0034_3.tif,2.46524
eldo_3k_2,re_card-1_0000SET_000_IMG_0034_4.tif,2.465244
eldo_3k_2,re_card-1_0000SET_000_IMG_0034_5.tif,2.465248
eldo_3k_2,re_card-1_0000SET_000_IMG_0035_1.tif,2.465238
eldo_3k_2,re_card-1_0000SET_000_IMG_0035_2.tif,2.465236
eldo_3k_2,re_card-1_0000SET_000_IMG_0035_3.tif,2.465236
eldo_3k_2,re_card-1_0000SET_000_IMG_0035_4.tif,2.46524
