latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
36.7935261,-118.9150099,5302.5018580003,0,0.223694,0,3100,2018-04-15 19:16:34,14,0,0,5302.5018580003,0,0.223694,0,0,0,0,226, 1.7, 1.7,1,0,1024,1024,1024,1024,224.5,-89.9,100,4.267,4.282,4.233,4.252,0,0,0,60.8,11,AutoTakeoff,DJI_0016.jpg Starting Mission from Lat/Long: 36.79353/-118.91501 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: Yes
36.7935262,-118.91501,5302.5018580003,0,0.223694,0.046741799396,3200,2018-04-15 19:16:34,14,0,0,5302.5018580003,0,0.223694,0.046741799396,0,0,0,226.2, 1.3, 1.2,0,0,1024,1024,1024,1024,224.6,-89.9,100,4.267,4.282,4.233,4.252,0,0,0,60.8,11,AutoTakeoff,
36.7935264,-118.91501,5302.5018580003,0,0.447388,0.113287077116,3300,2018-04-15 19:16:34,14,0,0,5302.5018580003,0,0.447388,0.113287077116,0,0,0,226.2, 0.7, 0.6,0,0,1024,1024,1024,1024,224.6,-90,100,4.267,4.282,4.233,4.252,0,0,0,60.8,11,AutoTakeoff,
36.7935266,-118.9150101,5302.5018580003,0,0.447388,0.19155512424,3400,2018-04-15 19:16:34,14,0,0,5302.5018580003,0,0.447388,0.19155512424,0,0,0,226.2, 0, 0.1,0,0,1024,1024,1024,1024,224.6,-90,100,4.267,4.282,4.233,4.252,0,0,0,60.8,11,AutoTakeoff,
36.7935268,-118.9150101,5302.8299420003,0.328084,0.447388,0.261994102872,3500,2018-04-15 19:16:34,14,0,0,5302.8299420003,0.328084,0.447388,0.261994102872,0,0,0,226.2, -0.4, -0.4,0,0,1024,1024,1024,1024,224.6,-90,100,4.267,4.282,4.233,4.252,0,0,0,60.8,11,AutoTakeoff,
36.793527,-118.9150102,5302.8299420003,0.328084,0.447388,0.3398622156,3600,2018-04-15 19:16:34,13,0,0,5302.8299420003,0.328084,0.447388,0.3398622156,0,0,0,226.2, -0.7, -1.1,0,0,1024,1024,1024,1024,224.7,-90,100,4.267,4.282,4.233,4.252,0,0,0,60.8,11,AutoTakeoff,
36.7935273,-118.9150103,5303.1580260003,0.656168,0.223694,0.4531496208,3700,2018-04-15 19:16:34,13,0,0,5303.1580260003,0.656168,0.447388,0.4531496208,0,0,0,226.2, -0.7, -1.7,0,0,1024,1024,1024,1024,224.7,-89.9,100,4.267,4.282,4.233,4.252,0,0,0,60.8,11,AutoTakeoff,
36.7935274,-118.9150105,5303.1580260003,0.656168,0.223694,0.50566274584,3800,2018-04-15 19:16:34,12,0,0,5303.1580260003,0.656168,0.447388,0.50566274584,0,0,0,226.2, -0.5, -1.9,0,0,1024,1024,1024,1024,224.7,-89.9,100,4.267,4.282,4.233,4.252,0,0,0,60.8,11,AutoTakeoff,
36.7935276,-118.9150106,5303.4861100003,0.984252,0.223694,0.58424214468,3900,2018-04-15 19:16:34,12,0,0,5303.4861100003,0.984252,0.447388,0.58424214468,0,0,0,226.2, -0.4, -1.9,0,0,1024,1024,1024,1024,224.7,-89.9,100,4.267,4.282,4.233,4.252,0,0,0,60.8,11,AutoTakeoff,
36.7935278,-118.9150107,5303.4861100003,0.984252,0.223694,0.66282482436,4000,2018-04-15 19:16:35,12,0,25.565,5303.4861100003,0.984252,0.447388,0.66282482436,0,0,0,226.2, -0.3, -1.7,0,0,1024,1024,1024,1024,224.7,-89.9,100,4.267,4.282,4.233,4.252,0,0,3.164,60.8,11,AutoTakeoff,
