Latitude, Longitude, Altitude (m), Time, Sats, Speed (m/s), Range (m), Battery (%), Roll (deg), Pitch (deg), Yaw (deg), Images, HD Signal (%), RC Signal (%), Battery Temp (C), Battery Voltage (mV), Battery Current (mA), Battery Energy (mAh), Battery Capacity (mAh), Battery Discharges, flyState, timestamp (Unix), LastUpdate (ms), radioChannel, Rc_elevator, Rc_aileron, Rc_throttle, Rc_rudder, Rc_gyro, Dronetype, Battery_Cell1 (mV), Battery_Cell2 (mV), Battery_Cell3 (mV), Battery_Cell4 (mV), Battery_Cell5 (mV), Battery_Cell6 (mV), Video, isFlying, elapsedTime (ms), gimbalPitch (deg), gimbalRoll (deg), gimbalYaw (deg), VelocityX (m/s), VelocityY (m/s), VelocityZ (m/s), GroundSmear (cm), App Version, Aircraft Name, Aircraft Firmware, Aircraft Serial Number, Battery Serial Number, Battery Lifetime (%), App_Tip, App_Warning, CurrentFlightStartingIndex, CurrentFlightLastVisitedWaypoint, PreviousFlightEndingWaypointIndex
38.1644148, -120.1139044, 0.000, 10:48:57.954, 15, 0.00, 0.05, 98, -0.700, 1.600, -85.000, 345, 100, 100, 14, 25226, -3867, 5343, 5453, 13, 11, 1526060937.956, 126, 0, 1024, 1024, 1024, 1024, 0, 6, 4235, 4206, 4227, 4266, 4232, 4223, 0, 1, 3211, -89.900, 0.000, -84.200, 0.000, 0.000, -0.100, 0.0, MapPilot_2.8.1_04242018, Dendroctonus I, 1.3.1.00, 041DDC1887, 1058171200140, 97, DJI_0346.jpg, Starting Mission from Lat/Long: 38.16441/-120.11389 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: No, 13, 13, 13
38.1644148, -120.1139044, 0.000, 10:48:58.045, 15, 0.00, 0.05, 98, -0.300, 1.900, -85.100, 345, 100, 100, 14, 24846, -6100, 5343, 5453, 13, 11, 1526060938.046, 52, 0, 1024, 1024, 1024, 1024, 0, 6, 4136, 4066, 4097, 4098, 4055, 4106, 0, 1, 3301, -89.900, 0.000, -84.200, 0.000, 0.000, -0.200, 0.0, , , , , , 97, , , 13, 13, 13
38.1644146, -120.1139043, 0.000, 10:48:58.145, 15, 0.10, 0.03, 98, 0.300, 0.500, -84.800, 345, 100, 100, 14, 24846, -6100, 5343, 5453, 13, 11, 1526060938.146, 74, 0, 1024, 1024, 1024, 1024, 0, 6, 4136, 4066, 4097, 4098, 4055, 4106, 0, 1, 3401, -90.000, 0.000, -84.200, -0.100, 0.000, -0.400, 0.0, , , , , , 97, , , 13, 13, 13
38.1644146, -120.1139043, 0.000, 10:48:58.245, 15, 0.10, 0.03, 98, 0.300, 0.500, -84.800, 345, 100, 100, 14, 24846, -6100, 5343, 5453, 13, 11, 1526060938.246, 174, 0, 1024, 1024, 1024, 1024, 0, 6, 4136, 4066, 4097, 4098, 4055, 4106, 0, 1, 3501, -90.000, 0.000, -84.200, -0.100, 0.000, -0.400, 0.0, , , , , , 97, , , 13, 13, 13
38.1644145, -120.1139042, 0.100, 10:48:58.345, 14, 0.00, 0.03, 98, 0.300, -0.400, -84.700, 345, 100, 100, 14, 24846, -6100, 5343, 5453, 13, 11, 1526060938.346, 18, 0, 1024, 1024, 1024, 1024, 0, 6, 4136, 4066, 4097, 4098, 4055, 4106, 0, 1, 3601, -90.000, 0.000, -84.200, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 13, 13, 13
38.1644145, -120.1139042, 0.100, 10:48:58.445, 14, 0.00, 0.03, 98, 0.300, -0.400, -84.700, 345, 100, 100, 14, 24846, -6100, 5343, 5453, 13, 11, 1526060938.446, 118, 0, 1024, 1024, 1024, 1024, 0, 6, 4136, 4066, 4097, 4098, 4055, 4106, 0, 1, 3701, -90.000, 0.000, -84.200, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 13, 13, 13
38.1644143, -120.1139041, 0.200, 10:48:58.545, 13, 0.00, 0.03, 98, 0.600, -0.500, -84.800, 345, 100, 100, 14, 24846, -6100, 5343, 5453, 13, 11, 1526060938.545, 65, 0, 1024, 1024, 1024, 1024, 0, 6, 4136, 4066, 4097, 4098, 4055, 4106, 0, 1, 3800, -90.000, 0.000, -84.200, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 13, 13, 13
38.1644143, -120.1139041, 0.300, 10:48:58.645, 13, 0.00, 0.04, 98, 0.500, -0.600, -84.900, 345, 100, 100, 14, 24846, -6100, 5343, 5453, 13, 11, 1526060938.646, 56, 0, 1024, 1024, 1024, 1024, 0, 6, 4136, 4066, 4097, 4098, 4055, 4106, 0, 1, 3901, -90.000, 0.000, -84.200, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 13, 13, 13
38.1644142, -120.1139041, 0.300, 10:48:58.745, 13, 0.00, 0.04, 98, 0.500, -0.500, -84.800, 345, 100, 100, 14, 24846, -6100, 5343, 5453, 13, 11, 1526060938.746, 81, 0, 1024, 1024, 1024, 1024, 0, 6, 4136, 4066, 4097, 4098, 4055, 4106, 0, 1, 4001, -89.900, 0.000, -84.200, 0.000, 0.000, -0.500, 0.0, , , , , , 97, , , 13, 13, 13
38.1644142, -120.1139041, 0.400, 10:48:58.845, 14, 0.00, 0.05, 98, 0.700, -0.300, -84.700, 345, 100, 100, 14, 24846, -6100, 5343, 5453, 13, 11, 1526060938.846, 72, 0, 1024, 1024, 1024, 1024, 0, 6, 4136, 4066, 4097, 4098, 4055, 4106, 0, 1, 4101, -89.900, 0.000, -84.200, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 13, 13, 13
38.1644141, -120.1139041, 0.400, 10:48:58.945, 14, 0.00, 0.06, 98, 0.800, -0.100, -84.600, 345, 100, 100, 14, 24846, -6100, 5343, 5453, 13, 11, 1526060938.946, 77, 0, 1024, 1024, 1024, 1024, 0, 6, 4136, 4066, 4097, 4098, 4055, 4106, 0, 1, 4201, -89.900, 0.000, -84.200, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 13, 13, 13
38.1644140, -120.1139041, 0.500, 10:48:59.045, 13, 0.00, 0.07, 98, 0.900, -0.100, -84.600, 345, 100, 100, 14, 23619, -15927, 5343, 5453, 13, 11, 1526060939.046, 73, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 4301, -89.900, 0.000, -84.200, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 13, 13, 13
38.1644139, -120.1139041, 0.500, 10:48:59.145, 13, 0.00, 0.08, 98, 1.000, -0.100, -84.600, 345, 100, 100, 14, 23619, -15927, 5343, 5453, 13, 11, 1526060939.146, 59, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 4400, -89.900, 0.000, -84.200, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 13, 13, 13
38.1644139, -120.1139041, 0.600, 10:48:59.245, 13, 0.00, 0.08, 98, 1.000, -0.200, -84.700, 345, 100, 100, 14, 23619, -15927, 5343, 5453, 13, 11, 1526060939.246, 32, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 4501, -90.000, 0.000, -84.200, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 13, 13, 13
38.1644138, -120.1139041, 0.600, 10:48:59.345, 13, 0.00, 0.09, 98, 1.000, -0.300, -84.800, 345, 100, 100, 14, 23619, -15927, 5343, 5453, 13, 11, 1526060939.346, 67, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 4601, -90.000, 0.000, -84.200, 0.000, 0.000, -0.500, 0.0, , , , , , 97, , , 13, 13, 13
38.1644138, -120.1139040, 0.700, 10:48:59.445, 13, 0.00, 0.09, 98, 1.000, -0.300, -84.800, 345, 100, 100, 14, 23619, -15927, 5343, 5453, 13, 11, 1526060939.446, 35, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 4701, -90.000, 0.000, -84.200, 0.000, 0.000, -0.500, 0.0, , , , , , 97, , , 13, 13, 13
38.1644138, -120.1139041, 0.800, 10:48:59.545, 13, 0.00, 0.09, 98, 0.900, -0.400, -84.800, 345, 100, 100, 14, 23619, -15927, 5343, 5453, 13, 11, 1526060939.546, 46, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 4801, -90.000, 0.000, -84.200, 0.000, 0.000, -0.500, 0.0, , , , , , 97, , , 13, 13, 13
38.1644138, -120.1139040, 0.800, 10:48:59.645, 15, 0.00, 0.09, 98, 0.700, -0.400, -84.800, 345, 100, 100, 14, 23619, -15927, 5343, 5453, 13, 11, 1526060939.646, 51, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 4901, -89.900, 0.000, -84.200, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 13, 13, 13
38.1644138, -120.1139040, 0.900, 10:48:59.745, 15, 0.00, 0.09, 98, 0.400, -0.200, -84.800, 345, 100, 100, 14, 23619, -15927, 5343, 5453, 13, 6, 1526060939.746, 40, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 5000, -89.900, 0.000, -84.200, 0.000, 0.000, -0.500, 0.0, , , , , , 97, , , 13, 13, 13
38.1644138, -120.1139040, 0.900, 10:48:59.845, 15, 0.00, 0.09, 98, 0.200, -0.300, -84.800, 345, 100, 100, 14, 23619, -15927, 5343, 5453, 13, 14, 1526060939.846, 57, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 5101, -90.000, 0.000, -84.200, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 13, 13, 13
38.1644138, -120.1139039, 1.000, 10:48:59.945, 15, 0.00, 0.09, 98, 0.000, -0.500, -84.900, 345, 100, 100, 14, 23270, -17060, 5343, 5453, 13, 14, 1526060939.946, 24, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 5200, -90.000, 0.000, -84.200, 0.000, 0.000, -0.300, 0.0, , , , , , 97, , , 13, 13, 13
38.1644138, -120.1139038, 1.000, 10:49:00.045, 14, 0.00, 0.09, 98, -0.200, -0.600, -85.000, 345, 100, 100, 14, 23270, -17060, 5343, 5453, 13, 14, 1526060940.046, 40, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 5301, -90.000, 0.000, -84.200, 0.000, 0.000, -0.200, 0.0, , , , , , 97, , , 13, 13, 13
38.1644138, -120.1139038, 1.000, 10:49:00.145, 14, 0.00, 0.09, 98, 0.000, -0.600, -85.000, 345, 100, 100, 14, 23270, -17060, 5343, 5453, 13, 14, 1526060940.146, 40, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 5401, -90.000, 0.000, -84.200, 0.000, 0.000, -0.200, 0.0, , , , , , 97, , , 13, 13, 13
38.1644138, -120.1139037, 1.100, 10:49:00.245, 14, 0.00, 0.09, 98, 0.300, -0.600, -84.900, 345, 100, 100, 14, 23270, -17060, 5343, 5453, 13, 14, 1526060940.246, 22, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 5501, -89.900, 0.000, -84.200, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 13, 13, 13
38.1644137, -120.1139037, 1.100, 10:49:00.345, 14, 0.00, 0.10, 98, 0.700, -0.500, -84.700, 345, 100, 100, 14, 23270, -17060, 5343, 5453, 13, 14, 1526060940.345, 30, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 5600, -90.000, 0.000, -84.200, 0.000, 0.000, -0.500, 0.0, , , , , , 97, , , 13, 13, 13
38.1644137, -120.1139037, 1.100, 10:49:00.445, 14, 0.00, 0.10, 98, 0.700, -0.500, -84.700, 345, 100, 100, 14, 23270, -17060, 5343, 5453, 13, 14, 1526060940.446, 130, 0, 1024, 1024, 1024, 1024, 0, 6, 3926, 3912, 3931, 3942, 3899, 3941, 0, 1, 5701, -90.000, 0.000, -84.200, 0.000, 0.000, -0.500, 0.0, , , , , , 97, , , 13, 13, 13
38.1644136, -120.1139037, 1.300, 10:49:00.545, 14, 0.00, 0.11, 98, 1.100, -0.500, -84.600, 345, 100, 100, 14, 23270, -17060, 5343, 5453, 13, 14, 1526060940.546, 17, 0, 1024, 1024, 1024, 1024, 0, 6, 3860, 3873, 3887, 3896, 3854, 3898, 0, 1, 5800, -89.900, 0.000, -84.200, 0.000, 0.000, -0.800, 0.0, , , , , , 97, , , 13, 13, 13
