site,processed_photos,file_size_MB
sequ_6k_1,re_calibration_IMG_0002_1.tif,2.465236
sequ_6k_1,re_calibration_IMG_0002_2.tif,2.465234
sequ_6k_1,re_calibration_IMG_0002_3.tif,2.465238
sequ_6k_1,re_calibration_IMG_0002_4.tif,2.465238
sequ_6k_1,re_calibration_IMG_0002_5.tif,2.465242
sequ_6k_1,re_card-1_0000SET_000_IMG_0074_1.tif,2.465238
sequ_6k_1,re_card-1_0000SET_000_IMG_0074_2.tif,2.465238
sequ_6k_1,re_card-1_0000SET_000_IMG_0074_3.tif,2.465238
sequ_6k_1,re_card-1_0000SET_000_IMG_0074_4.tif,2.46524
sequ_6k_1,re_card-1_0000SET_000_IMG_0074_5.tif,2.465242
sequ_6k_1,re_card-1_0000SET_000_IMG_0075_1.tif,2.465234
sequ_6k_1,re_card-1_0000SET_000_IMG_0075_2.tif,2.465234
sequ_6k_1,re_card-1_0000SET_000_IMG_0075_3.tif,2.465234
sequ_6k_1,re_card-1_0000SET_000_IMG_0075_4.tif,2.465236
sequ_6k_1,re_card-1_0000SET_000_IMG_0075_5.tif,2.465238
sequ_6k_1,re_card-1_0000SET_000_IMG_0076_1.tif,2.465238
sequ_6k_1,re_card-1_0000SET_000_IMG_0076_2.tif,2.465236
sequ_6k_1,re_card-1_0000SET_000_IMG_0076_3.tif,2.465238
sequ_6k_1,re_card-1_0000SET_000_IMG_0076_4.tif,2.46524
sequ_6k_1,re_card-1_0000SET_000_IMG_0076_5.tif,2.465242
sequ_6k_1,re_card-1_0000SET_000_IMG_0077_1.tif,2.465238
sequ_6k_1,re_card-1_0000SET_000_IMG_0077_2.tif,2.465236
sequ_6k_1,re_card-1_0000SET_000_IMG_0077_3.tif,2.465238
sequ_6k_1,re_card-1_0000SET_000_IMG_0077_4.tif,2.465238
sequ_6k_1,re_card-1_0000SET_000_IMG_0077_5.tif,2.465242
sequ_6k_1,re_card-1_0000SET_000_IMG_0078_1.tif,2.465238
sequ_6k_1,re_card-1_0000SET_000_IMG_0078_2.tif,2.465236
sequ_6k_1,re_card-1_0000SET_000_IMG_0078_3.tif,2.465238
sequ_6k_1,re_card-1_0000SET_000_IMG_0078_4.tif,2.46524
sequ_6k_1,re_card-1_0000SET_000_IMG_0078_5.tif,2.465242
sequ_6k_1,re_card-1_0000SET_000_IMG_0079_1.tif,2.465238
sequ_6k_1,re_card-1_0000SET_000_IMG_0079_2.tif,2.465238
sequ_6k_1,re_card-1_0000SET_000_IMG_0079_3.tif,2.465238
sequ_6k_1,re_card-1_0000SET_000_IMG_0079_4.tif,2.46524
sequ_6k_1,re_card-1_0000SET_000_IMG_0079_5.tif,2.465242
sequ_6k_1,re_card-1_0000SET_000_IMG_0080_1.tif,2.465242
sequ_6k_1,re_card-1_0000SET_000_IMG_0080_2.tif,2.46524
