site,processed_photos,file_size_MB
sequ_4k_2,re_calibration_IMG_0000_1.tif,2.465244
sequ_4k_2,re_calibration_IMG_0000_2.tif,2.465242
sequ_4k_2,re_calibration_IMG_0000_3.tif,2.465242
sequ_4k_2,re_calibration_IMG_0000_4.tif,2.465244
sequ_4k_2,re_calibration_IMG_0000_5.tif,2.465248
sequ_4k_2,re_calibration_IMG_0002_1.tif,2.465232
sequ_4k_2,re_calibration_IMG_0002_2.tif,2.465234
sequ_4k_2,re_calibration_IMG_0002_3.tif,2.465236
sequ_4k_2,re_calibration_IMG_0002_4.tif,2.465238
sequ_4k_2,re_calibration_IMG_0002_5.tif,2.465242
sequ_4k_2,re_card-1_0002SET_000_IMG_0043_1.tif,2.465238
sequ_4k_2,re_card-1_0002SET_000_IMG_0043_2.tif,2.465234
sequ_4k_2,re_card-1_0002SET_000_IMG_0043_3.tif,2.46524
sequ_4k_2,re_card-1_0002SET_000_IMG_0043_4.tif,2.46524
sequ_4k_2,re_card-1_0002SET_000_IMG_0043_5.tif,2.465244
sequ_4k_2,re_card-1_0002SET_000_IMG_0044_1.tif,2.465236
sequ_4k_2,re_card-1_0002SET_000_IMG_0044_2.tif,2.46524
sequ_4k_2,re_card-1_0002SET_000_IMG_0044_3.tif,2.465242
sequ_4k_2,re_card-1_0002SET_000_IMG_0044_4.tif,2.465242
sequ_4k_2,re_card-1_0002SET_000_IMG_0044_5.tif,2.465246
sequ_4k_2,re_card-1_0002SET_000_IMG_0045_1.tif,2.465244
sequ_4k_2,re_card-1_0002SET_000_IMG_0045_2.tif,2.465242
sequ_4k_2,re_card-1_0002SET_000_IMG_0045_3.tif,2.465242
sequ_4k_2,re_card-1_0002SET_000_IMG_0045_4.tif,2.465246
sequ_4k_2,re_card-1_0002SET_000_IMG_0045_5.tif,2.46525
sequ_4k_2,re_card-1_0002SET_000_IMG_0046_1.tif,2.46524
sequ_4k_2,re_card-1_0002SET_000_IMG_0046_2.tif,2.465236
sequ_4k_2,re_card-1_0002SET_000_IMG_0046_3.tif,2.46524
sequ_4k_2,re_card-1_0002SET_000_IMG_0046_4.tif,2.465242
sequ_4k_2,re_card-1_0002SET_000_IMG_0046_5.tif,2.465244
sequ_4k_2,re_card-1_0002SET_000_IMG_0047_1.tif,2.46524
sequ_4k_2,re_card-1_0002SET_000_IMG_0047_2.tif,2.465238
sequ_4k_2,re_card-1_0002SET_000_IMG_0047_3.tif,2.465242
sequ_4k_2,re_card-1_0002SET_000_IMG_0047_4.tif,2.465242
sequ_4k_2,re_card-1_0002SET_000_IMG_0047_5.tif,2.465246
sequ_4k_2,re_card-1_0002SET_000_IMG_0048_1.tif,2.465246
sequ_4k_2,re_card-1_0002SET_000_IMG_0048_2.tif,2.465244
sequ_4k_2,re_card-1_0002SET_000_IMG_0048_3.tif,2.465246
sequ_4k_2,re_card-1_0002SET_000_IMG_0048_4.tif,2.465248
sequ_4k_2,re_card-1_0002SET_000_IMG_0048_5.tif,2.465252
sequ_4k_2,re_card-1_0002SET_000_IMG_0049_1.tif,2.46524
sequ_4k_2,re_card-1_0002SET_000_IMG_0049_2.tif,2.465238
sequ_4k_2,re_card-1_0002SET_000_IMG_0049_3.tif,2.46524
sequ_4k_2,re_card-1_0002SET_000_IMG_0049_4.tif,2.46524
sequ_4k_2,re_card-1_0002SET_000_IMG_0049_5.tif,2.465246
sequ_4k_2,re_card-1_0002SET_000_IMG_0050_1.tif,2.46524
sequ_4k_2,re_card-1_0002SET_000_IMG_0050_2.tif,2.46524
sequ_4k_2,re_card-1_0002SET_000_IMG_0050_3.tif,2.465242
sequ_4k_2,re_card-1_0002SET_000_IMG_0050_4.tif,2.465244
sequ_4k_2,re_card-1_0002SET_000_IMG_0050_5.tif,2.465248
sequ_4k_2,re_card-1_0002SET_000_IMG_0051_1.tif,2.46524
