site,processed_photos,file_size_MB
eldo_5k_3,re_calibration_IMG_0002_1.tif,2.465242
eldo_5k_3,re_calibration_IMG_0002_2.tif,2.46524
eldo_5k_3,re_calibration_IMG_0002_3.tif,2.46524
eldo_5k_3,re_calibration_IMG_0002_4.tif,2.46524
eldo_5k_3,re_calibration_IMG_0002_5.tif,2.465244
eldo_5k_3,re_card-1_0000SET_000_IMG_0063_1.tif,2.465242
eldo_5k_3,re_card-1_0000SET_000_IMG_0063_2.tif,2.46524
eldo_5k_3,re_card-1_0000SET_000_IMG_0063_3.tif,2.465242
eldo_5k_3,re_card-1_0000SET_000_IMG_0063_4.tif,2.465242
eldo_5k_3,re_card-1_0000SET_000_IMG_0063_5.tif,2.465246
eldo_5k_3,re_card-1_0000SET_000_IMG_0064_1.tif,2.46524
eldo_5k_3,re_card-1_0000SET_000_IMG_0064_2.tif,2.46524
eldo_5k_3,re_card-1_0000SET_000_IMG_0064_3.tif,2.46524
eldo_5k_3,re_card-1_0000SET_000_IMG_0064_4.tif,2.465242
eldo_5k_3,re_card-1_0000SET_000_IMG_0064_5.tif,2.465246
eldo_5k_3,re_card-1_0000SET_000_IMG_0065_1.tif,2.465242
eldo_5k_3,re_card-1_0000SET_000_IMG_0065_2.tif,2.465242
eldo_5k_3,re_card-1_0000SET_000_IMG_0065_3.tif,2.465242
eldo_5k_3,re_card-1_0000SET_000_IMG_0065_4.tif,2.465244
eldo_5k_3,re_card-1_0000SET_000_IMG_0065_5.tif,2.465248
eldo_5k_3,re_card-1_0000SET_000_IMG_0066_1.tif,2.46524
eldo_5k_3,re_card-1_0000SET_000_IMG_0066_2.tif,2.46524
eldo_5k_3,re_card-1_0000SET_000_IMG_0066_3.tif,2.46524
eldo_5k_3,re_card-1_0000SET_000_IMG_0066_4.tif,2.465242
eldo_5k_3,re_card-1_0000SET_000_IMG_0066_5.tif,2.465246
eldo_5k_3,re_card-1_0000SET_000_IMG_0067_1.tif,2.465244
eldo_5k_3,re_card-1_0000SET_000_IMG_0067_2.tif,2.465244
eldo_5k_3,re_card-1_0000SET_000_IMG_0067_3.tif,2.465246
eldo_5k_3,re_card-1_0000SET_000_IMG_0067_4.tif,2.465246
eldo_5k_3,re_card-1_0000SET_000_IMG_0067_5.tif,2.46525
eldo_5k_3,re_card-1_0000SET_000_IMG_0068_1.tif,2.465244
eldo_5k_3,re_card-1_0000SET_000_IMG_0068_2.tif,2.465244
eldo_5k_3,re_card-1_0000SET_000_IMG_0068_3.tif,2.465244
eldo_5k_3,re_card-1_0000SET_000_IMG_0068_4.tif,2.465246
eldo_5k_3,re_card-1_0000SET_000_IMG_0068_5.tif,2.465248
eldo_5k_3,re_card-1_0000SET_000_IMG_0069_1.tif,2.46524
eldo_5k_3,re_card-1_0000SET_000_IMG_0069_2.tif,2.46524
eldo_5k_3,re_card-1_0000SET_000_IMG_0069_3.tif,2.465242
eldo_5k_3,re_card-1_0000SET_000_IMG_0069_4.tif,2.465242
eldo_5k_3,re_card-1_0000SET_000_IMG_0069_5.tif,2.465244
eldo_5k_3,re_card-1_0000SET_000_IMG_0070_1.tif,2.465248
eldo_5k_3,re_card-1_0000SET_000_IMG_0070_2.tif,2.465248
eldo_5k_3,re_card-1_0000SET_000_IMG_0070_3.tif,2.46525
eldo_5k_3,re_card-1_0000SET_000_IMG_0070_4.tif,2.46525
eldo_5k_3,re_card-1_0000SET_000_IMG_0070_5.tif,2.465254
eldo_5k_3,re_card-1_0000SET_000_IMG_0071_1.tif,2.465242
eldo_5k_3,re_card-1_0000SET_000_IMG_0071_2.tif,2.465242
eldo_5k_3,re_card-1_0000SET_000_IMG_0071_3.tif,2.465244
eldo_5k_3,re_card-1_0000SET_000_IMG_0071_4.tif,2.465244
eldo_5k_3,re_card-1_0000SET_000_IMG_0071_5.tif,2.465246
eldo_5k_3,re_card-1_0000SET_000_IMG_0072_1.tif,2.465246
eldo_5k_3,re_card-1_0000SET_000_IMG_0072_2.tif,2.465246
eldo_5k_3,re_card-1_0000SET_000_IMG_0072_3.tif,2.465248
eldo_5k_3,re_card-1_0000SET_000_IMG_0072_4.tif,2.465248
eldo_5k_3,re_card-1_0000SET_000_IMG_0072_5.tif,2.465252
eldo_5k_3,re_card-1_0000SET_000_IMG_0073_1.tif,2.465252
eldo_5k_3,re_card-1_0000SET_000_IMG_0073_2.tif,2.465252
eldo_5k_3,re_card-1_0000SET_000_IMG_0073_3.tif,2.465252
eldo_5k_3,re_card-1_0000SET_000_IMG_0073_4.tif,2.465252
