latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
37.2865825,-119.5625672,4499.1954730425,0,0,0,3000,2018-04-11 22:01:10,17,0,25.575,4499.1954730425,0,0,0,0,0,0,311.9, -0.4, -0.7,1,0,1024,1024,1026,1024,309.2,-89.9,100,4.268,4.263,4.224,4.275,0,0,3.879,80.6,11,AutoTakeoff,DJI_0413.jpg Starting Mission from Lat/Long: 37.28658/-119.56257 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: Yes
37.2865826,-119.5625672,4499.1954730425,0,0,0.036484909304,3100,2018-04-11 22:01:10,17,0,25.575,4499.1954730425,0,0,0.036484909304,0,0,0,312.1, -0.2, 0,0,0,1024,1024,1026,1024,309.2,-89.9,100,4.268,4.263,4.224,4.275,0,0,3.879,80.6,11,AutoTakeoff,
37.2865826,-119.5625673,4499.1954730425,0,0,0.046623689156,3200,2018-04-11 22:01:10,17,0,25.575,4499.1954730425,0,0,0.046623689156,0,0,0,312.2, 0.1, 0.4,0,0,1024,1024,1026,1024,309.3,-89.9,100,4.268,4.263,4.224,4.275,0,0,3.879,80.6,11,AutoTakeoff,
37.2865826,-119.5625673,4499.1954730425,0,0,0.046623689156,3300,2018-04-11 22:01:10,17,0,25.575,4499.1954730425,0,0,0.046623689156,0,0,0,312.1, 0.5, 0.2,0,0,1024,1024,1026,1024,309.4,-89.9,100,4.268,4.263,4.224,4.275,0,0,3.879,80.6,11,AutoTakeoff,
37.2865827,-119.5625673,4499.1954730425,0,0,0.07853182666,3400,2018-04-11 22:01:10,17,0,25.575,4499.1954730425,0,0,0.07853182666,0,0,0,312.1, 0.5, -0.1,0,0,1024,1024,1026,1024,309.4,-89.9,100,4.268,4.263,4.224,4.275,0,0,3.879,80.6,11,AutoTakeoff,
37.2865828,-119.5625674,4499.1954730425,0,0,0.123898626012,3500,2018-04-11 22:01:10,16,0,25.575,4499.1954730425,0,0,0.123898626012,0,0,0,312, 0.4, -0.5,0,0,1024,1024,1026,1024,309.5,-89.9,100,4.268,4.263,4.224,4.275,0,0,3.879,80.6,11,AutoTakeoff,
37.2865828,-119.5625674,4499.5235570425,0.328084,0,0.123898626012,3600,2018-04-11 22:01:11,16,0,25.575,4499.5235570425,0.328084,0,0.123898626012,0,0,0,311.9, 0.8, -0.5,0,0,1024,1024,1026,1024,309.5,-89.9,100,4.268,4.263,4.224,4.275,0,0,3.879,80.6,11,AutoTakeoff,
37.2865829,-119.5625674,4499.5235570425,0.328084,0,0.157063325236,3700,2018-04-11 22:01:11,16,0,25.575,4499.5235570425,0.328084,0,0.157063325236,0,0,0,311.9, 0.9, -0.8,0,0,1024,1024,1026,1024,309.5,-89.9,100,4.268,4.263,4.224,4.275,0,0,3.879,80.6,11,AutoTakeoff,
37.286583,-119.5625674,4499.8516410425,0.656168,0,0.191439966756,3800,2018-04-11 22:01:11,16,0,25.575,4499.8516410425,0.656168,0,0.191439966756,0,0,0,311.9, 1.1, -1.2,0,0,1024,1024,1026,1024,309.6,-89.9,100,4.268,4.263,4.224,4.275,0,0,3.879,80.6,11,AutoTakeoff,
37.2865831,-119.5625675,4499.8516410425,0.656168,0,0.235595151896,3900,2018-04-11 22:01:11,15,0,25.575,4499.8516410425,0.656168,0,0.235595151896,0,0,0,312, 1, -1.1,0,0,1024,1024,1025,1024,309.6,-89.9,100,4.268,4.263,4.224,4.275,0,0,3.879,80.6,11,AutoTakeoff,
37.2865831,-119.5625676,4500.1797250425,0.984252,0,0.247797252024,4000,2018-04-11 22:01:11,15,0,25.344,4500.1797250425,0.984252,0,0.247797252024,0,0,0,312, 1, -0.9,0,0,1024,1024,1026,1024,309.7,-89.9,100,4.208,4.219,4.231,4.183,0,0,6.447,80.6,11,AutoTakeoff,
37.2865831,-119.5625676,4500.5078090425,1.312336,0,0.247797252024,4110,2018-04-11 22:01:11,16,0,25.344,4500.5078090425,1.312336,0,0.247797252024,0,0,-0.223694,311.8, 0.9, -0.7,0,0,1024,1024,1026,1024,309.7,-89.9,100,4.208,4.219,4.231,4.183,0,0,6.447,80.6,11,AutoTakeoff,
37.2865833,-119.5625676,4500.5078090425,1.312336,0,0.314126650472,4300,2018-04-11 22:01:11,16,0,25.344,4500.5078090425,1.312336,0,0.314126650472,0,0,-0.223694,311.6, 0.7, -0.9,0,0,1024,1024,1026,1024,309.8,-89.9,100,4.208,4.219,4.231,4.183,0,0,6.447,80.6,11,AutoTakeoff,
37.2865835,-119.5625674,4501.1639770425,1.968504,0,0.3694389882,4500,2018-04-11 22:01:11,16,0,25.344,4501.1639770425,1.968504,0,0.3694389882,0,0,-0.223694,311.3, 0.5, -1.2,0,0,1024,1024,1026,1024,309.8,-89.9,100,4.208,4.219,4.231,4.183,0,0,6.447,80.6,11,AutoTakeoff,
37.2865836,-119.5625674,4501.1639770425,1.968504,0.223694,0.405511824,4600,2018-04-11 22:01:12,15,0,25.344,4501.1639770425,1.968504,0.223694,0.405511824,0,0,-0.223694,311.2, 0.6, -1.5,0,0,1024,1024,1026,1024,309.9,-89.9,100,4.208,4.219,4.231,4.183,0,0,6.447,80.6,11,AutoTakeoff,
37.2865837,-119.5625674,4501.4920610425,2.296588,0,0.4416502766,4700,2018-04-11 22:01:12,15,0,25.344,4501.4920610425,2.296588,0.223694,0.4416502766,0,0,-0.223694,311.2, 0.9, -1.6,0,0,1024,1024,1026,1024,309.9,-89.9,100,4.208,4.219,4.231,4.183,0,0,6.447,80.6,11,AutoTakeoff,
