Latitude, Longitude, Altitude (m), Time, Sats, Speed (m/s), Range (m), Battery (%), Roll (deg), Pitch (deg), Yaw (deg), Images, HD Signal (%), RC Signal (%), Battery Temp (C), Battery Voltage (mV), Battery Current (mA), Battery Energy (mAh), Battery Capacity (mAh), Battery Discharges, flyState, timestamp (Unix), LastUpdate (ms), radioChannel, Rc_elevator, Rc_aileron, Rc_throttle, Rc_rudder, Rc_gyro, Dronetype, Battery_Cell1 (mV), Battery_Cell2 (mV), Battery_Cell3 (mV), Battery_Cell4 (mV), Battery_Cell5 (mV), Battery_Cell6 (mV), Video, isFlying, elapsedTime (ms), gimbalPitch (deg), gimbalRoll (deg), gimbalYaw (deg), VelocityX (m/s), VelocityY (m/s), VelocityZ (m/s), GroundSmear (cm), App Version, Aircraft Name, Aircraft Firmware, Aircraft Serial Number, Battery Serial Number, Battery Lifetime (%), App_Tip, App_Warning, CurrentFlightStartingIndex, CurrentFlightLastVisitedWaypoint, PreviousFlightEndingWaypointIndex
37.2865881, -119.5625609, 0.000, 13:16:36.203, 16, 0.00, 0.08, 93, -0.800, -0.100, -42.500, 228, 100, 100, 19, 25627, -3036, 5141, 5529, 9, 11, 1523477796.204, 146, 0, 1024, 1024, 1024, 1024, 0, 6, 4288, 4263, 4263, 4287, 4281, 4258, 0, 1, 3014, -89.900, 0.000, -43.500, 0.000, 0.000, -0.100, 0.0, MapPilot_2.7.4_02272018, Dendroctonus I, 1.3.1.00, 041DDC1887, 1058171200140, 98, DJI_0227.jpg, Starting Mission from Lat/Long: 37.28658/-119.56255 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: Yes, 11, 11, 11
37.2865882, -119.5625611, 0.000, 13:16:36.303, 16, 0.00, 0.10, 93, 0.500, 0.000, -42.500, 228, 100, 100, 19, 25493, -4509, 5141, 5529, 9, 11, 1523477796.303, 12, 0, 1024, 1024, 1024, 1024, 0, 6, 4233, 4259, 4209, 4219, 4219, 4223, 0, 1, 3114, -89.900, 0.000, -43.500, 0.000, 0.000, -0.300, 0.0, , , , , , 98, , , 11, 11, 11
37.2865882, -119.5625611, 0.000, 13:16:36.390, 16, 0.00, 0.10, 93, 0.500, 0.000, -42.500, 228, 100, 100, 19, 25493, -4509, 5141, 5529, 9, 11, 1523477796.391, 100, 0, 1024, 1024, 1024, 1024, 0, 6, 4233, 4259, 4209, 4219, 4219, 4223, 0, 1, 3201, -89.900, 0.000, -43.500, 0.000, 0.000, -0.300, 0.0, , , , , , 98, , , 11, 11, 11
37.2865883, -119.5625614, 0.100, 13:16:36.490, 16, 0.10, 0.12, 93, 0.500, 0.400, -42.600, 228, 100, 100, 19, 25493, -4509, 5141, 5529, 9, 11, 1523477796.491, 41, 0, 1024, 1024, 1024, 1024, 0, 6, 4233, 4259, 4209, 4219, 4219, 4223, 0, 1, 3301, -89.900, 0.000, -43.500, 0.100, 0.000, -0.400, 0.0, , , , , , 98, , , 11, 11, 11
37.2865884, -119.5625615, 0.100, 13:16:36.590, 16, 0.10, 0.14, 93, 0.100, 0.600, -42.700, 228, 100, 100, 19, 25493, -4509, 5141, 5529, 9, 11, 1523477796.590, 41, 0, 1024, 1024, 1024, 1024, 0, 6, 4233, 4259, 4209, 4219, 4219, 4223, 0, 1, 3401, -89.900, 0.000, -43.500, 0.100, 0.000, -0.400, 0.0, , , , , , 98, , , 11, 11, 11
37.2865886, -119.5625616, 0.200, 13:16:36.690, 17, 0.10, 0.15, 93, -0.200, 0.900, -42.700, 228, 100, 100, 19, 25493, -4509, 5141, 5529, 9, 11, 1523477796.692, 29, 0, 1024, 1024, 1024, 1024, 0, 6, 4233, 4259, 4209, 4219, 4219, 4223, 0, 1, 3502, -89.900, 0.000, -43.500, 0.100, 0.000, -0.400, 0.0, , , , , , 98, , , 11, 11, 11
37.2865888, -119.5625616, 0.200, 13:16:36.789, 17, 0.10, 0.17, 93, -0.800, 1.100, -42.700, 228, 100, 100, 19, 25493, -4509, 5141, 5529, 9, 11, 1523477796.790, 7, 0, 1024, 1024, 1024, 1024, 0, 6, 4233, 4259, 4209, 4219, 4219, 4223, 0, 1, 3600, -89.900, 0.000, -43.500, 0.100, 0.000, -0.400, 0.0, , , , , , 98, , , 11, 11, 11
37.2865889, -119.5625617, 0.300, 13:16:36.890, 16, 0.10, 0.19, 93, -1.100, 1.200, -42.700, 228, 100, 100, 19, 25493, -4509, 5141, 5529, 9, 11, 1523477796.891, 22, 0, 1024, 1024, 1024, 1024, 0, 6, 4233, 4259, 4209, 4219, 4219, 4223, 0, 1, 3701, -89.900, 0.000, -43.500, 0.100, 0.000, -0.400, 0.0, , , , , , 98, , , 11, 11, 11
37.2865891, -119.5625618, 0.300, 13:16:36.990, 16, 0.10, 0.20, 93, -1.100, 1.500, -42.600, 228, 100, 100, 19, 25493, -4509, 5141, 5529, 9, 11, 1523477796.990, 21, 0, 1024, 1024, 1024, 1024, 0, 6, 4233, 4259, 4209, 4219, 4219, 4223, 0, 1, 3801, -89.900, 0.000, -43.500, 0.100, 0.000, -0.400, 0.0, , , , , , 98, , , 11, 11, 11
37.2865892, -119.5625619, 0.400, 13:16:37.090, 16, 0.10, 0.22, 93, -1.200, 1.700, -42.600, 228, 100, 100, 19, 25493, -4509, 5141, 5529, 9, 11, 1523477797.091, 24, 0, 1024, 1024, 1024, 1024, 0, 6, 4233, 4259, 4209, 4219, 4219, 4223, 0, 1, 3901, -89.900, 0.000, -43.500, 0.100, 0.000, -0.400, 0.0, , , , , , 98, , , 11, 11, 11
37.2865893, -119.5625620, 0.400, 13:16:37.190, 16, 0.10, 0.24, 93, -1.200, 2.100, -42.500, 228, 100, 100, 19, 24404, -14388, 5141, 5529, 9, 11, 1523477797.191, 11, 0, 1024, 1024, 1024, 1024, 0, 6, 4233, 4259, 4209, 4219, 4219, 4223, 0, 1, 4001, -89.900, 0.000, -43.500, 0.100, 0.000, -0.400, 0.0, , , , , , 98, , , 11, 11, 11
37.2865894, -119.5625621, 0.500, 13:16:37.290, 17, 0.10, 0.25, 93, -1.200, 2.400, -42.500, 228, 100, 100, 19, 24404, -14388, 5141, 5529, 9, 11, 1523477797.291, 16, 0, 1024, 1024, 1024, 1024, 0, 6, 4041, 4024, 4042, 4056, 4028, 4061, 0, 1, 4101, -89.900, 0.000, -43.500, 0.100, 0.000, -0.400, 0.0, , , , , , 98, , , 11, 11, 11
37.2865894, -119.5625621, 0.500, 13:16:37.390, 17, 0.00, 0.25, 93, -1.100, 2.600, -42.400, 228, 100, 100, 19, 24404, -14388, 5141, 5529, 9, 11, 1523477797.391, 16, 0, 1024, 1024, 1024, 1024, 0, 6, 4041, 4024, 4042, 4056, 4028, 4061, 0, 1, 4201, -89.900, 0.000, -43.500, 0.000, 0.000, -0.500, 0.0, , , , , , 98, , , 11, 11, 11
37.2865894, -119.5625621, 0.500, 13:16:37.490, 17, 0.00, 0.25, 93, -1.100, 2.600, -42.400, 228, 100, 100, 19, 24404, -14388, 5141, 5529, 9, 11, 1523477797.491, 116, 0, 1024, 1024, 1024, 1024, 0, 6, 4041, 4024, 4042, 4056, 4028, 4061, 0, 1, 4301, -89.900, 0.000, -43.500, 0.000, 0.000, -0.500, 0.0, , , , , , 98, , , 11, 11, 11
37.2865896, -119.5625623, 0.600, 13:16:37.592, 17, 0.00, 0.27, 93, -0.900, 2.400, -42.400, 228, 100, 100, 19, 24404, -14388, 5141, 5529, 9, 11, 1523477797.593, 5, 0, 1024, 1024, 1024, 1024, 0, 6, 4041, 4024, 4042, 4056, 4028, 4061, 0, 1, 4403, -89.900, 0.000, -43.500, 0.000, 0.000, -0.500, 0.0, , , , , , 98, , , 11, 11, 11
37.2865896, -119.5625623, 0.600, 13:16:37.690, 17, 0.00, 0.27, 93, -0.900, 2.400, -42.400, 228, 100, 100, 19, 24404, -14388, 5141, 5529, 9, 11, 1523477797.691, 103, 0, 1024, 1024, 1024, 1024, 0, 6, 4041, 4024, 4042, 4056, 4028, 4061, 0, 1, 4501, -89.900, 0.000, -43.500, 0.000, 0.000, -0.500, 0.0, , , , , , 98, , , 11, 11, 11
37.2865896, -119.5625623, 0.700, 13:16:37.790, 17, 0.00, 0.28, 93, -0.800, 2.300, -42.400, 228, 100, 100, 19, 24404, -14388, 5141, 5529, 9, 11, 1523477797.791, 23, 0, 1024, 1024, 1024, 1024, 0, 6, 4041, 4024, 4042, 4056, 4028, 4061, 0, 1, 4601, -89.900, 0.000, -43.500, 0.000, 0.000, -0.500, 0.0, , , , , , 98, , , 11, 11, 11
37.2865896, -119.5625623, 0.800, 13:16:37.890, 17, 0.00, 0.27, 93, -0.800, 2.200, -42.400, 228, 100, 100, 19, 24404, -14388, 5141, 5529, 9, 11, 1523477797.891, 49, 0, 1024, 1024, 1024, 1024, 0, 6, 4041, 4024, 4042, 4056, 4028, 4061, 0, 1, 4701, -89.900, 0.000, -43.500, 0.000, 0.000, -0.400, 0.0, , , , , , 98, , , 11, 11, 11
37.2865896, -119.5625622, 0.800, 13:16:37.990, 17, 0.00, 0.27, 93, -0.800, 1.900, -42.600, 228, 100, 100, 19, 24404, -14388, 5141, 5529, 9, 11, 1523477797.991, 81, 0, 1024, 1024, 1024, 1024, 0, 6, 4041, 4024, 4042, 4056, 4028, 4061, 0, 1, 4801, -89.900, 0.000, -43.500, 0.000, 0.000, -0.400, 0.0, , , , , , 98, , , 11, 11, 11
37.2865896, -119.5625622, 0.900, 13:16:38.090, 17, 0.00, 0.27, 93, -0.800, 1.800, -42.600, 228, 100, 100, 19, 24404, -14388, 5141, 5529, 9, 14, 1523477798.091, 23, 0, 1024, 1024, 1024, 1024, 0, 6, 4041, 4024, 4042, 4056, 4028, 4061, 0, 1, 4901, -89.900, 0.000, -43.500, 0.000, 0.000, -0.400, 0.0, , , , , , 98, , , 11, 11, 11
37.2865896, -119.5625621, 0.900, 13:16:38.190, 17, 0.00, 0.27, 93, -0.900, 1.600, -42.600, 228, 100, 100, 19, 24404, -14388, 5141, 5529, 9, 14, 1523477798.190, 10, 0, 1024, 1024, 1024, 1024, 0, 6, 4041, 4024, 4042, 4056, 4028, 4061, 0, 1, 5001, -89.900, 0.000, -43.500, 0.000, 0.000, -0.300, 0.0, , , , , , 98, , , 11, 11, 11
37.2865896, -119.5625621, 0.900, 13:16:38.290, 17, 0.00, 0.27, 93, -0.900, 1.600, -42.600, 228, 100, 100, 19, 24404, -14388, 5141, 5529, 9, 14, 1523477798.291, 110, 0, 1024, 1024, 1024, 1024, 0, 6, 4041, 4024, 4042, 4056, 4028, 4061, 0, 1, 5101, -89.900, 0.000, -43.500, 0.000, 0.000, -0.300, 0.0, , , , , , 98, , , 11, 11, 11
37.2865896, -119.5625621, 1.000, 13:16:38.390, 17, 0.00, 0.27, 93, -0.900, 0.300, -42.500, 228, 100, 100, 19, 24062, -16108, 5141, 5529, 9, 14, 1523477798.390, 12, 0, 1024, 1024, 1024, 1024, 0, 6, 4041, 4024, 4042, 4056, 4028, 4061, 0, 1, 5201, -90.000, 0.000, -43.400, 0.000, 0.000, -0.200, 0.0, , , , , , 98, , , 11, 11, 11
37.2865896, -119.5625622, 1.000, 13:16:38.490, 17, 0.00, 0.26, 93, -0.700, -0.100, -42.300, 228, 100, 100, 19, 24062, -16108, 5141, 5529, 9, 14, 1523477798.492, 30, 0, 1024, 1024, 1024, 1024, 0, 6, 4041, 4024, 4042, 4056, 4028, 4061, 0, 1, 5302, -90.000, 0.000, -43.400, 0.000, 0.000, -0.300, 0.0, , , , , , 98, , , 11, 11, 11
37.2865896, -119.5625621, 1.100, 13:16:38.590, 17, 0.00, 0.27, 93, -0.700, 0.000, -42.200, 228, 100, 100, 19, 24062, -16108, 5141, 5529, 9, 14, 1523477798.591, 67, 0, 1024, 1024, 1024, 1024, 0, 6, 3996, 4000, 3998, 4009, 3990, 4009, 0, 1, 5402, -90.000, 0.000, -43.500, 0.000, 0.000, -0.400, 0.0, , , , , , 98, , , 11, 11, 11
37.2865897, -119.5625621, 1.200, 13:16:38.698, 17, 0.00, 0.27, 93, -0.900, 0.600, -42.000, 228, 100, 100, 19, 24062, -16108, 5141, 5529, 9, 14, 1523477798.698, 8, 0, 1024, 1024, 1024, 1024, 0, 6, 3996, 4000, 3998, 4009, 3990, 4009, 0, 1, 5509, -89.900, 0.000, -43.500, 0.000, 0.000, -0.600, 0.0, , , , , , 98, , , 11, 11, 11
37.2865897, -119.5625622, 1.200, 13:16:38.790, 17, 0.00, 0.28, 93, -0.900, 0.900, -42.000, 228, 100, 100, 19, 24062, -16108, 5141, 5529, 9, 14, 1523477798.791, 21, 0, 1024, 1024, 1024, 1024, 0, 6, 3996, 4000, 3998, 4009, 3990, 4009, 0, 1, 5601, -89.900, 0.000, -43.500, 0.000, 0.000, -0.700, 0.0, , , , , , 98, , , 11, 11, 11
37.2865898, -119.5625622, 1.300, 13:16:38.890, 17, 0.00, 0.28, 93, -0.900, 1.000, -42.100, 228, 100, 100, 19, 24062, -16108, 5141, 5529, 9, 14, 1523477798.891, 51, 0, 1024, 1024, 1024, 1024, 0, 6, 3996, 4000, 3998, 4009, 3990, 4009, 0, 1, 5701, -89.900, 0.000, -43.500, 0.000, 0.000, -0.900, 0.0, , , , , , 98, , , 11, 11, 11
37.2865898, -119.5625622, 1.300, 13:16:38.990, 17, 0.00, 0.28, 93, -0.900, 1.000, -42.100, 228, 100, 100, 19, 24062, -16108, 5141, 5529, 9, 14, 1523477798.991, 150, 0, 1024, 1024, 1024, 1024, 0, 6, 3996, 4000, 3998, 4009, 3990, 4009, 0, 1, 5801, -89.900, 0.000, -43.500, 0.000, 0.000, -0.900, 0.0, , , , , , 98, , , 11, 11, 11
37.2865899, -119.5625622, 1.400, 13:16:39.101, 17, 0.00, 0.29, 93, -1.000, 1.200, -42.200, 228, 100, 100, 19, 24062, -16108, 5141, 5529, 9, 14, 1523477799.102, 6, 0, 1024, 1024, 1024, 1024, 0, 6, 3996, 4000, 3998, 4009, 3990, 4009, 0, 1, 5912, -89.900, 0.000, -43.500, 0.000, 0.000, -1.100, 0.0, , , , , , 98, , , 11, 11, 11
37.2865899, -119.5625622, 1.400, 13:16:39.190, 17, 0.00, 0.29, 93, -1.000, 1.200, -42.200, 228, 100, 100, 19, 24062, -16108, 5141, 5529, 9, 14, 1523477799.191, 95, 0, 1024, 1024, 1024, 1024, 0, 6, 3996, 4000, 3998, 4009, 3990, 4009, 0, 1, 6001, -89.900, 0.000, -43.500, 0.000, 0.000, -1.100, 0.0, , , , , , 98, , , 11, 11, 11
37.2865900, -119.5625622, 1.600, 13:16:39.290, 17, 0.00, 0.30, 93, -1.200, 1.400, -42.400, 228, 100, 100, 19, 24062, -16108, 5141, 5529, 9, 14, 1523477799.291, 92, 0, 1024, 1024, 1024, 1024, 0, 6, 3996, 4000, 3998, 4009, 3990, 4009, 0, 1, 6101, -89.900, 0.000, -43.500, 0.000, 0.000, -1.300, 0.0, , , , , , 98, , , 11, 11, 11
37.2865901, -119.5625622, 1.700, 13:16:39.390, 17, 0.00, 0.31, 93, -1.400, 1.400, -42.600, 228, 100, 100, 19, 23937, -15539, 5141, 5529, 9, 14, 1523477799.391, 82, 0, 1024, 1024, 1024, 1024, 0, 6, 3970, 4073, 3974, 3985, 3975, 4014, 0, 1, 6201, -89.900, 0.000, -43.400, 0.000, 0.000, -1.500, 0.0, , , , , , 98, , , 11, 11, 11
37.2865902, -119.5625622, 1.900, 13:16:39.490, 17, 0.00, 0.32, 93, -1.300, 1.400, -42.600, 228, 100, 100, 19, 23937, -15539, 5141, 5529, 9, 14, 1523477799.491, 79, 0, 1024, 1024, 1024, 1024, 0, 6, 3970, 4073, 3974, 3985, 3975, 4014, 0, 1, 6302, -89.900, 0.000, -43.400, 0.000, 0.000, -1.700, 0.0, , , , , , 98, , , 11, 11, 11
37.2865903, -119.5625623, 2.300, 13:16:39.598, 17, 0.00, 0.34, 93, -1.100, 1.100, -42.800, 228, 100, 100, 19, 23937, -15539, 5141, 5529, 9, 14, 1523477799.599, 14, 0, 1024, 1024, 1024, 1024, 0, 6, 3970, 4073, 3974, 3985, 3975, 4014, 0, 1, 6409, -90.000, 0.000, -43.400, 0.000, 0.000, -2.200, 0.0, , , , , , 98, , , 11, 11, 11
37.2865904, -119.5625624, 2.500, 13:16:39.690, 17, 0.00, 0.35, 93, -1.000, 1.000, -42.800, 228, 100, 100, 19, 23937, -15539, 5141, 5529, 9, 14, 1523477799.691, 56, 0, 1024, 1024, 1024, 1024, 0, 6, 3970, 4073, 3974, 3985, 3975, 4014, 0, 1, 6501, -89.900, 0.000, -43.400, 0.000, 0.000, -2.400, 0.0, , , , , , 98, , , 11, 11, 11
37.2865905, -119.5625624, 2.800, 13:16:39.790, 18, 0.00, 0.36, 93, -1.000, 1.200, -42.700, 228, 100, 100, 19, 23937, -15539, 5141, 5529, 9, 14, 1523477799.791, 91, 0, 1024, 1024, 1024, 1024, 0, 6, 3970, 4073, 3974, 3985, 3975, 4014, 0, 1, 6601, -89.900, 0.000, -43.400, 0.000, 0.000, -2.600, 0.0, , , , , , 98, , , 11, 11, 11
37.2865906, -119.5625624, 3.100, 13:16:39.890, 18, 0.00, 0.37, 93, -1.200, 1.300, -42.600, 228, 100, 100, 19, 23937, -15539, 5141, 5529, 9, 14, 1523477799.891, 78, 0, 1024, 1024, 1024, 1024, 0, 6, 3970, 4073, 3974, 3985, 3975, 4014, 0, 1, 6701, -89.900, 0.000, -43.400, 0.000, 0.000, -2.800, 0.0, , , , , , 98, , , 11, 11, 11
37.2865908, -119.5625624, 3.400, 13:16:39.991, 18, 0.00, 0.38, 93, -1.500, 1.400, -42.400, 228, 100, 100, 19, 23937, -15539, 5141, 5529, 9, 14, 1523477799.991, 12, 0, 1024, 1024, 1024, 1024, 0, 6, 3970, 4073, 3974, 3985, 3975, 4014, 0, 1, 6802, -89.900, 0.000, -43.400, 0.000, 0.000, -2.900, 0.0, , , , , , 98, , , 11, 11, 11
37.2865909, -119.5625625, 3.700, 13:16:40.090, 18, 0.00, 0.40, 93, -1.800, 1.400, -42.200, 228, 100, 100, 19, 23937, -15539, 5141, 5529, 9, 14, 1523477800.091, 57, 0, 1024, 1024, 1024, 1024, 0, 6, 3970, 4073, 3974, 3985, 3975, 4014, 0, 1, 6901, -89.900, 0.000, -43.300, 0.000, 0.000, -3.100, 0.0, , , , , , 98, , , 11, 11, 11
37.2865910, -119.5625626, 4.000, 13:16:40.190, 18, 0.00, 0.41, 93, -1.600, 1.500, -42.000, 228, 100, 100, 19, 23937, -15539, 5141, 5529, 9, 14, 1523477800.191, 74, 0, 1024, 1024, 1024, 1024, 0, 6, 3970, 4073, 3974, 3985, 3975, 4014, 0, 1, 7001, -89.900, 0.000, -43.300, 0.000, 0.000, -3.100, 0.0, , , , , , 98, , , 11, 11, 11
