plot,ttops_method,elapsed_time,total_tree_count,live_tree_count,dead_tree_count,total_density_tph,live_density_tph,dead_density_tph,live_proportion,height_lwr_25,height_mean,height_upr_25,nn_1_mean,nn_2_mean,nn_3_mean,tree_count_above_15m,tree_count_below_15m
eldo_5k_1_5,watershed_tol_3_ext_0.5,0.179520845413208,5,NA,NA,123.55269073358265,NA,NA,NA,11.614,23.3482,34.634,7.393954462820407,9.333387037684277,11.383681039588181,2,3
eldo_5k_2_4,ground,NA,27,14,13,667.1845299613464,345.94753405403145,321.2369959073149,0.5185185185185185,12.0396,21.110222222222223,29.1084,2.3892665059897364,3.3648524353311644,4.686263880467353,18,9
eldo_5k_2_4,li2012_dt1_1_dt2_1.0_zu_20_R_0_speedUp_10,0.7839028835296631,20,NA,NA,494.2107629343306,NA,NA,NA,9.2665,21.98025,34.24625,2.9580915165193904,3.8011897080777084,4.612469223495055,12,8
eldo_5k_2_4,li2012_dt1_1_dt2_1.3_zu_20_R_0_speedUp_10,0.6801800727844238,18,NA,NA,444.78968664089757,NA,NA,NA,9.2595,21.10211111111111,33.51625,3.249357401112141,4.203771654022296,5.18226919570678,10,8
eldo_5k_2_4,li2012_dt1_1_dt2_1.3_zu_20_R_0_speedUp_20,3.655224084854126,18,NA,NA,444.78968664089757,NA,NA,NA,9.2595,21.10211111111111,33.51625,3.249357401112141,4.203771654022296,5.18226919570678,10,8
eldo_5k_2_4,li2012_dt1_1_dt2_1.4_zu_20_R_0_speedUp_10,0.659233808517456,18,NA,NA,444.78968664089757,NA,NA,NA,9.2595,21.10211111111111,33.51625,3.249357401112141,4.203771654022296,5.18226919570678,10,8
eldo_5k_2_4,li2012_dt1_1_dt2_1.4_zu_25_R_0_speedUp_10,0.662229061126709,18,NA,NA,444.78968664089757,NA,NA,NA,9.2595,21.10211111111111,33.51625,3.249357401112141,4.203771654022296,5.18226919570678,10,8
eldo_5k_2_4,li2012_dt1_1_dt2_1.5_zu_20_R_0_speedUp_10,0.6901521682739258,16,NA,NA,395.3686103474645,NA,NA,NA,9.10825,20.566625000000002,34.606750000000005,3.5508304708817158,4.4591758632502305,5.648256160403962,8,8
eldo_5k_2_4,li2012_dt1_1_dt2_1.5_zu_25_R_0_speedUp_10,0.6712088584899902,17,NA,NA,420.079148494181,NA,NA,NA,9.256,20.787294117647058,34.307,3.4577056362627863,4.357278503500237,5.39946525277918,9,8
eldo_5k_2_4,li2012_dt1_1_dt2_2_zu_15_R_0_speedUp_10,0.6462697982788086,15,NA,NA,370.658072200748,NA,NA,NA,8.9605,20.117933333333333,34.9065,3.650538987776256,4.9893397258638945,6.144210629675589,7,8
eldo_5k_2_4,li2012_dt1_1_dt2_2_zu_20_R_0_speedUp_10,0.7360279560089111,15,NA,NA,370.658072200748,NA,NA,NA,8.9605,20.117933333333333,34.9065,3.650538987776256,4.9893397258638945,6.144210629675589,7,8
eldo_5k_2_4,li2012_dt1_1.4_dt2_1.4_zu_15_R_0_speedUp_10,0.746999979019165,14,NA,NA,345.94753405403145,NA,NA,NA,14.41975,25.276857142857143,35.20625,3.425443451907012,5.170355704831628,6.5244652841413515,10,4
eldo_5k_2_4,li2012_dt1_1.5_dt2_2_zu_15_R_0_speedUp_10,0.6093740463256836,11,NA,NA,271.8159196138818,NA,NA,NA,12.552499999999998,25.073363636363638,35.7595,4.143712185649014,6.652873429758737,8.117866099480612,7,4
eldo_5k_2_4,lmfx_dist2d_3_ws_3,0.06781411170959473,10,NA,NA,247.1053814671653,NA,NA,NA,16.36575,27.8128,35.88625,4.2047885579159505,6.265217757181018,7.936478269581208,7,3
eldo_5k_2_4,localMaxima_chm_ws_1.5,22.187660932540894,3,NA,NA,74.13161444014959,NA,NA,NA,34.307535807291664,35.40769675925926,36.11539713541667,13.381509293478718,14.943908411564042,NA,3,0
eldo_5k_2_4,localMaxima_chm_ws_2,1.1293463865915934,1,NA,NA,24.71053814671653,NA,NA,NA,34.622775607638886,34.622775607638886,34.622775607638886,NA,NA,NA,1,0
eldo_5k_2_4,localMaxima_chm_ws_2.5,1.6866226991017659,1,NA,NA,24.71053814671653,NA,NA,NA,34.622775607638886,34.622775607638886,34.622775607638886,NA,NA,NA,1,0
