Latitude, Longitude, Altitude (m), Time, Sats, Speed (m/s), Range (m), Battery (%), Roll (deg), Pitch (deg), Yaw (deg), Images, HD Signal (%), RC Signal (%), Battery Temp (C), Battery Voltage (mV), Battery Current (mA), Battery Energy (mAh), Battery Capacity (mAh), Battery Discharges, flyState, timestamp (Unix), LastUpdate (ms), radioChannel, Rc_elevator, Rc_aileron, Rc_throttle, Rc_rudder, Rc_gyro, Dronetype, Battery_Cell1 (mV), Battery_Cell2 (mV), Battery_Cell3 (mV), Battery_Cell4 (mV), Battery_Cell5 (mV), Battery_Cell6 (mV), Video, isFlying, elapsedTime (ms), gimbalPitch (deg), gimbalRoll (deg), gimbalYaw (deg), VelocityX (m/s), VelocityY (m/s), VelocityZ (m/s), GroundSmear (cm), App Version, Aircraft Name, Aircraft Firmware, Aircraft Serial Number, Battery Serial Number, Battery Lifetime (%), App_Tip, App_Warning, CurrentFlightStartingIndex, CurrentFlightLastVisitedWaypoint, PreviousFlightEndingWaypointIndex
37.3533272, -119.5420296, 0.000, 10:18:39.165, 17, 0.00, 0.01, 98, -0.300, 1.300, -92.500, 707, 100, 100, 22, 25474, -3804, 5343, 5453, 13, 11, 1528823919.165, 89, 0, 1024, 1024, 1024, 1024, 0, 6, 4221, 4240, 4216, 4221, 4226, 4176, 0, 1, 3101, -89.900, 0.000, -94.100, 0.000, 0.000, -0.100, 0.0, MapPilot_2.8.1_04242018, Dendroctonus I, 1.3.1.00, 041DDC1887, 1058171200279, 97, DJI_0708.jpg, Starting Mission from Lat/Long: 37.35333/-119.54203 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: No, 25, 25, 25
37.3533273, -119.5420295, 0.000, 10:18:39.265, 17, 0.00, 0.01, 98, -0.900, 1.000, -92.300, 707, 100, 100, 22, 25474, -3804, 5343, 5453, 13, 11, 1528823919.265, 85, 0, 1024, 1024, 1024, 1024, 0, 6, 4221, 4240, 4216, 4221, 4226, 4176, 0, 1, 3202, -89.900, 0.000, -94.100, 0.000, 0.000, -0.200, 0.0, , , , , , 97, , , 25, 25, 25
37.3533272, -119.5420294, 0.000, 10:18:39.365, 17, 0.00, 0.02, 98, -0.500, 0.400, -92.200, 707, 100, 100, 22, 25474, -3804, 5343, 5453, 13, 11, 1528823919.365, 87, 0, 1024, 1024, 1024, 1024, 0, 6, 4221, 4240, 4216, 4221, 4226, 4176, 0, 1, 3302, -89.900, 0.000, -94.000, 0.000, 0.000, -0.300, 0.0, , , , , , 97, , , 25, 25, 25
37.3533272, -119.5420293, 0.000, 10:18:39.465, 17, 0.00, 0.03, 98, -0.200, -0.100, -92.200, 707, 100, 100, 22, 25474, -3804, 5343, 5453, 13, 11, 1528823919.465, 75, 0, 1024, 1024, 1024, 1024, 0, 6, 4221, 4240, 4216, 4221, 4226, 4176, 0, 1, 3401, -90.000, 0.000, -94.000, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 25, 25, 25
37.3533271, -119.5420292, 0.100, 10:18:39.565, 17, 0.00, 0.04, 98, 0.300, -0.500, -92.200, 707, 100, 100, 22, 25474, -3804, 5343, 5453, 13, 11, 1528823919.565, 79, 0, 1024, 1024, 1024, 1024, 0, 6, 4221, 4240, 4216, 4221, 4226, 4176, 0, 1, 3501, -90.000, 0.000, -94.000, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 25, 25, 25
37.3533271, -119.5420291, 0.100, 10:18:39.664, 17, 0.00, 0.06, 98, 0.600, -0.500, -92.100, 707, 100, 100, 22, 25020, -6138, 5343, 5453, 13, 11, 1528823919.664, 46, 0, 1024, 1024, 1024, 1024, 0, 6, 4221, 4240, 4216, 4221, 4226, 4176, 0, 1, 3601, -90.000, 0.000, -94.000, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 25, 25, 25
37.3533270, -119.5420290, 0.200, 10:18:39.764, 17, 0.00, 0.07, 98, 0.700, -0.700, -92.100, 707, 100, 100, 22, 25020, -6138, 5343, 5453, 13, 11, 1528823919.764, 45, 0, 1024, 1024, 1024, 1024, 0, 6, 4221, 4240, 4216, 4221, 4226, 4176, 0, 1, 3701, -89.900, 0.000, -93.900, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 25, 25, 25
37.3533270, -119.5420289, 0.200, 10:18:39.864, 17, 0.00, 0.07, 98, 0.800, -0.500, -92.000, 707, 100, 100, 22, 25020, -6138, 5343, 5453, 13, 11, 1528823919.865, 46, 0, 1024, 1024, 1024, 1024, 0, 6, 4221, 4240, 4216, 4221, 4226, 4176, 0, 1, 3801, -89.900, 0.000, -93.900, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 25, 25, 25
37.3533269, -119.5420289, 0.300, 10:18:39.964, 17, 0.00, 0.08, 98, 0.600, -0.400, -92.100, 707, 100, 100, 22, 25020, -6138, 5343, 5453, 13, 11, 1528823919.964, 40, 0, 1024, 1024, 1024, 1024, 0, 6, 4221, 4240, 4216, 4221, 4226, 4176, 0, 1, 3900, -89.900, 0.000, -93.900, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 25, 25, 25
37.3533269, -119.5420288, 0.300, 10:18:40.064, 18, 0.00, 0.08, 98, 0.600, -0.100, -92.200, 707, 100, 100, 22, 25020, -6138, 5343, 5453, 13, 11, 1528823920.064, 55, 0, 1024, 1024, 1024, 1024, 0, 6, 4221, 4240, 4216, 4221, 4226, 4176, 0, 1, 4000, -89.900, 0.000, -93.900, 0.000, 0.000, -0.400, 0.0, , , , , , 97, , , 25, 25, 25
