latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
36.7672911,-118.8834244,5724.400180228,0,0.4921268,0,3300,2018-04-14 20:02:57,13,0,0,5724.400180228,0,0.4921268,0,0,0,0,58.1, 1, 1.2,1,0,1024,1024,1024,1024,58.9,-89.9,100,4.171,4.174,4.257,4.265,0,0,0,60.8,11,AutoTakeoff,
36.7672909,-118.8834249,5724.400180228,0,0.3131716,0.163340884492,3400,2018-04-14 20:02:57,12,0,0,5724.400180228,0,0.4921268,0.163340884492,0,0,0,58.3, -0.8, 0.6,0,0,1024,1024,1024,1024,58.8,-89.9,100,4.171,4.174,4.257,4.265,0,0,0,60.8,11,AutoTakeoff,
36.7672909,-118.8834252,5724.728264228,0.328084,0.3131716,0.244938656132,3500,2018-04-14 20:02:57,13,0,0,5724.728264228,0.328084,0.4921268,0.244938656132,0,0,0,58.5, -1.3, 0.4,0,0,1024,1024,1024,1024,58.9,-89.9,100,4.171,4.174,4.257,4.265,0,0,0,60.8,11,AutoTakeoff,
36.7672908,-118.8834254,5724.728264228,0.328084,0.223694,0.312094170092,3600,2018-04-14 20:02:57,13,0,0,5724.728264228,0.328084,0.4921268,0.312094170092,0,0,0,58.6, -1.7, 0.1,0,0,1024,1024,1024,1024,58.9,-89.9,100,4.171,4.174,4.257,4.265,0,0,0,60.8,11,AutoTakeoff,
36.7672908,-118.8834255,5725.056348228,0.656168,0,0.33961943344,3700,2018-04-14 20:02:57,12,0,0,5725.056348228,0.656168,0.4921268,0.33961943344,0,0,0,58.7, -1.8, -0.1,0,0,1024,1024,1024,1024,58.9,-89.9,100,4.171,4.174,4.257,4.265,0,0,0,60.8,11,AutoTakeoff,
36.7672907,-118.8834257,5725.056348228,0.656168,0,0.40701772956,3800,2018-04-14 20:02:57,12,0,0,5725.056348228,0.656168,0.4921268,0.40701772956,0,0,0,58.7, -1.3, -0.2,0,0,1024,1024,1024,1024,58.9,-89.9,100,4.171,4.174,4.257,4.265,0,0,0,60.8,11,AutoTakeoff,
36.7672907,-118.8834259,5725.384432228,0.984252,0,0.46206038224,3900,2018-04-14 20:02:58,12,0,0,5725.384432228,0.984252,0.4921268,0.46206038224,0,0,0,58.6, -0.8, -0.1,0,0,1024,1024,1024,1024,58.9,-89.9,100,4.171,4.174,4.257,4.265,0,0,0,60.8,11,AutoTakeoff,
36.7672907,-118.8834259,5725.384432228,0.984252,0,0.46206038224,4000,2018-04-14 20:02:58,12,0,23.749,5725.384432228,0.984252,0.4921268,0.46206038224,0,0,0,58.6, -0.5, 0,0,0,1024,1024,1024,1024,58.9,-89.9,100,4.171,4.174,4.257,4.265,0,0,15.435,60.8,11,AutoTakeoff,
36.7672907,-118.8834259,5725.712516228,1.312336,0,0.46206038224,4100,2018-04-14 20:02:58,13,0,23.749,5725.712516228,1.312336,0.4921268,0.46206038224,0,0,0,58.5, -0.3, 0,0,0,1024,1024,1024,1024,58.9,-89.9,100,4.171,4.174,4.257,4.265,0,0,15.435,60.8,11,AutoTakeoff,
36.7672907,-118.8834259,5725.712516228,1.312336,0,0.46206038224,4300,2018-04-14 20:02:58,13,0,23.749,5725.712516228,1.312336,0.4921268,0.46206038224,0,0,0,58.4, 0, 0,0,0,1024,1024,1024,1024,58.9,-89.9,100,4.171,4.174,4.257,4.265,0,0,15.435,60.8,11,AutoTakeoff,
36.7672908,-118.8834259,5725.712516228,1.312336,0,0.45186353152,4400,2018-04-14 20:02:58,14,0,23.749,5725.712516228,1.312336,0.4921268,0.46206038224,0,0,0,58.3, 0.2, 0,0,0,1024,1024,1024,1024,58.9,-89.9,100,4.171,4.174,4.257,4.265,0,0,15.435,60.8,11,AutoTakeoff,
36.7672909,-118.8834259,5726.040600228,1.64042,0,0.4444389906,4500,2018-04-14 20:02:58,12,0,23.749,5726.040600228,1.64042,0.4921268,0.46206038224,0,0,0,58.1, 0.5, 0,0,0,1024,1024,1024,1024,58.9,-89.9,100,4.171,4.174,4.257,4.265,0,0,15.435,60.8,11,AutoTakeoff,
36.7672909,-118.8834259,5726.368684228,1.968504,0,0.4444389906,4700,2018-04-14 20:02:58,12,0,23.749,5726.368684228,1.968504,0.4921268,0.46206038224,0,0,0,58, 0.4, 0,0,0,1024,1024,1024,1024,58.9,-89.9,100,4.171,4.174,4.257,4.265,0,0,15.435,60.8,11,AutoTakeoff,
36.7672909,-118.8834259,5726.368684228,1.968504,0,0.4444389906,4800,2018-04-14 20:02:58,12,0,23.749,5726.368684228,1.968504,0.4921268,0.46206038224,0,0,-0.223694,58, 0.3, 0,0,0,1024,1024,1024,1024,58.9,-89.9,100,4.171,4.174,4.257,4.265,0,0,15.435,60.8,11,AutoTakeoff,
36.7672909,-118.8834259,5726.696768228,2.296588,0,0.4444389906,4900,2018-04-14 20:02:59,12,0,23.749,5726.696768228,2.296588,0.4921268,0.46206038224,0,0,-0.223694,57.9, 0.1, 0,0,0,1024,1024,1024,1024,58.9,-89.9,100,4.171,4.174,4.257,4.265,0,0,15.435,60.8,11,AutoTakeoff,
36.7672909,-118.8834258,5727.024852228,2.624672,0,0.41563649624,5000,2018-04-14 20:02:59,13,0,23.749,5727.024852228,2.624672,0.4921268,0.46206038224,0,0,-0.223694,57.9, 0.1, 0,0,0,1024,1024,1024,1024,58.9,-89.9,100,3.921,3.986,3.945,3.973,0,0,15.435,60.8,11,AutoTakeoff,
36.7672909,-118.8834259,5727.024852228,2.624672,0,0.4444389906,5100,2018-04-14 20:02:59,13,0,23.749,5727.024852228,2.624672,0.4921268,0.46206038224,0,0,-0.223694,58, 0.2, 0.1,0,0,1024,1024,1024,1024,58.9,-89.9,100,3.921,3.986,3.945,3.973,0,0,15.435,60.8,11,AutoTakeoff,
36.7672909,-118.8834259,5727.352936228,2.952756,0,0.4444389906,5200,2018-04-14 20:02:59,12,0,23.749,5727.352936228,2.952756,0.4921268,0.46206038224,0,0,-0.223694,58, 0.3, 0,0,0,1024,1024,1024,1024,58.9,-89.9,100,3.921,3.986,3.945,3.973,0,0,15.435,60.8,6,P-GPS,
36.7672909,-118.8834259,5727.352936228,2.952756,0,0.4444389906,5300,2018-04-14 20:02:59,12,0,23.749,5727.352936228,2.952756,0.4921268,0.46206038224,0,0,0,58.1, 0.4, 0,0,0,1024,1024,1024,1024,58.9,-89.9,100,3.921,3.986,3.945,3.973,0,0,15.435,60.8,14,Waypoint,
36.7672908,-118.8834258,5727.681020228,3.28084,0,0.42356628652,5400,2018-04-14 20:02:59,11,0,23.749,5727.681020228,3.28084,0.4921268,0.46206038224,0,0,0,58.2, 1, -0.3,0,0,1024,1024,1024,1024,58.9,-89.9,100,3.921,3.986,3.945,3.973,0,0,15.435,60.8,14,Waypoint,
36.7672908,-118.8834258,5727.681020228,3.28084,0,0.42356628652,5500,2018-04-14 20:02:59,11,0,23.749,5727.681020228,3.28084,0.4921268,0.46206038224,0,0,0,58.3, 1.3, -0.7,0,0,1024,1024,1024,1024,58.9,-89.9,100,3.921,3.986,3.945,3.973,0,0,15.435,60.8,14,Waypoint,
36.7672907,-118.8834258,5727.681020228,3.28084,0,0.43442586692,5600,2018-04-14 20:02:59,11,0,23.749,5727.681020228,3.28084,0.4921268,0.46206038224,0,0,0,58.4, 1.3, -0.8,0,0,1024,1024,1024,1024,58.9,-89.9,100,3.921,3.986,3.945,3.973,0,0,15.435,60.8,14,Waypoint,
36.7672907,-118.8834257,5727.681020228,3.28084,0,0.40701772956,5700,2018-04-14 20:02:59,11,0,23.749,5727.681020228,3.28084,0.4921268,0.46206038224,0,0,0,58.5, 1.1, -0.9,0,0,1024,1024,1024,1024,58.9,-89.9,100,3.921,3.986,3.945,3.973,0,0,15.435,60.8,14,Waypoint,
36.7672907,-118.8834257,5728.009104228,3.608924,0,0.40701772956,5800,2018-04-14 20:02:59,10,0,23.749,5728.009104228,3.608924,0.4921268,0.46206038224,0,0,-0.223694,58.6, 1, -0.8,0,0,1024,1024,1024,1024,58.9,-89.9,100,3.921,3.986,3.945,3.973,0,0,15.435,60.8,14,Waypoint,
