latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
36.767329,-118.8834299,5724.4846844958,0,0.4921268,0,3230,2018-04-14 19:45:00,11,0,0,5724.4846844958,0,0.4921268,0,0,0,0,60.9, 1.6, 0.9,1,0,1024,1024,1024,1024,63.4,-90,100,4.07,4.11,4.071,4.107,0,0,0,59,11,AutoTakeoff,DJI_0208.jpg Starting Mission from Lat/Long: 36.76734/-118.88342 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: Yes
36.767329,-118.8834299,5724.4846844958,0,0.4921268,0,3300,2018-04-14 19:45:00,11,0,0,5724.4846844958,0,0.4921268,0,0,0,0,60.9, 1.6, 0.9,0,0,1024,1024,1024,1024,63.4,-90,100,4.07,4.11,4.071,4.107,0,0,0,59,11,AutoTakeoff,
36.7673289,-118.8834301,5724.4846844958,0,0.4921268,0.068906170184,3400,2018-04-14 19:45:00,11,0,0,5724.4846844958,0,0.4921268,0.068906170184,0,0,0,60.9, 0.1, 0.4,0,0,1024,1024,1024,1024,63.3,-89.9,100,4.07,4.11,4.071,4.107,0,0,0,59,11,AutoTakeoff,
36.7673289,-118.8834304,5724.8127684958,0.328084,0.4921268,0.150621067812,3500,2018-04-14 19:45:00,11,0,0,5724.8127684958,0.328084,0.4921268,0.150621067812,0,0,0,61.1, -1, 0,0,0,1024,1024,1024,1024,63.3,-89.9,100,4.07,4.11,4.071,4.107,0,0,0,59,11,AutoTakeoff,
36.7673289,-118.8834306,5724.8127684958,0.328084,0.223694,0.207817591952,3700,2018-04-14 19:45:01,11,0,0,5724.8127684958,0.328084,0.4921268,0.207817591952,0,0,0,61.3, -1.8, -0.1,0,0,1024,1024,1024,1024,63.2,-90,100,4.07,4.11,4.071,4.107,0,0,0,59,11,AutoTakeoff,
36.7673289,-118.8834308,5724.8127684958,0.328084,0.223694,0.265562016372,3800,2018-04-14 19:45:01,10,0,0,5724.8127684958,0.328084,0.4921268,0.265562016372,0,0,0,61.5, -2, 0,0,0,1024,1024,1024,1024,63.2,-90,100,4.07,4.11,4.071,4.107,0,0,0,59,11,AutoTakeoff,
36.7673289,-118.883431,5724.8127684958,0.328084,0.223694,0.323561690144,3900,2018-04-14 19:45:01,10,0,0,5724.8127684958,0.328084,0.4921268,0.323561690144,0,0,0,61.7, -1.6, 0,0,0,1024,1024,1024,1024,63.2,-89.9,100,4.07,4.11,4.071,4.107,0,0,0,59,11,AutoTakeoff,
36.7673289,-118.8834312,5725.1408524958,0.656168,0,0.38169948728,4010,2018-04-14 19:45:01,12,0,24.876,5725.1408524958,0.656168,0.4921268,0.38169948728,0,0,0,61.8, -0.8, 0,0,0,1024,1024,1024,1024,63.1,-89.9,100,4.07,4.11,4.071,4.107,0,0,7.664,59,11,AutoTakeoff,
36.767329,-118.8834313,5725.1408524958,0.656168,0,0.40917980312,4110,2018-04-14 19:45:01,12,0,24.876,5725.1408524958,0.656168,0.4921268,0.40917980312,0,0,0,61.9, -0.3, 0.1,0,0,1024,1024,1024,1024,63.1,-89.9,100,4.07,4.11,4.071,4.107,0,0,7.664,59,11,AutoTakeoff,
36.7673291,-118.8834313,5725.4689364958,0.984252,0,0.41080381892,4200,2018-04-14 19:45:01,12,0,24.876,5725.4689364958,0.984252,0.4921268,0.41080381892,0,0,0,61.9, -0.2, 0.3,0,0,1024,1024,1024,1024,63.1,-89.9,100,4.07,4.11,4.071,4.107,0,0,7.664,59,11,AutoTakeoff,
