Latitude, Longitude, Altitude (m), Time, Sats, Speed (m/s), Range (m), Battery (%), Roll (deg), Pitch (deg), Yaw (deg), Images, HD Signal (%), RC Signal (%), Battery Temp (C), Battery Voltage (mV), Battery Current (mA), Battery Energy (mAh), Battery Capacity (mAh), Battery Discharges, flyState, timestamp (Unix), LastUpdate (ms), radioChannel, Rc_elevator, Rc_aileron, Rc_throttle, Rc_rudder, Rc_gyro, Dronetype, Battery_Cell1 (mV), Battery_Cell2 (mV), Battery_Cell3 (mV), Battery_Cell4 (mV), Battery_Cell5 (mV), Battery_Cell6 (mV), Video, isFlying, elapsedTime (ms), gimbalPitch (deg), gimbalRoll (deg), gimbalYaw (deg), VelocityX (m/s), VelocityY (m/s), VelocityZ (m/s), GroundSmear (cm), App Version, Aircraft Name, Aircraft Firmware, Aircraft Serial Number, Battery Serial Number, Battery Lifetime (%), App_Tip, App_Warning, CurrentFlightStartingIndex, CurrentFlightLastVisitedWaypoint, PreviousFlightEndingWaypointIndex
36.7673011, -118.8833861, 0.000, 13:21:56.460, 11, 0.10, 0.14, 100, 0.400, 0.700, 65.900, 640, 100, 100, 16, 25088, -3791, 5548, 5548, 8, 11, 1523737316.460, 84, 0, 1024, 1024, 1024, 1024, 0, 6, 4211, 4198, 4205, 4180, 4217, 4205, 0, 1, 3029, -89.900, 0.000, 64.000, 0.000, -0.100, -0.100, 0.0, MapPilot_2.7.4_02272018, Dendroctonus I, 1.3.1.00, 041DDC1887, 1058163200627, 98, DJI_0636.jpg, Starting Mission from Lat/Long: 36.76728/-118.88339 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: Yes, 37, 37, 37
36.7673012, -118.8833863, 0.000, 13:21:56.531, 11, 0.10, 0.16, 100, 0.400, 0.000, 66.100, 640, 100, 100, 16, 25088, -3791, 5548, 5548, 8, 11, 1523737316.532, 34, 0, 1024, 1024, 1024, 1024, 0, 6, 4211, 4198, 4205, 4180, 4217, 4205, 0, 1, 3100, -89.900, 0.000, 64.000, 0.000, -0.100, -0.200, 0.0, , , , , , 98, , , 37, 37, 37
36.7673013, -118.8833864, 0.000, 13:21:56.632, 11, 0.10, 0.17, 100, 0.000, -0.300, 66.100, 640, 100, 100, 16, 25088, -3791, 5548, 5548, 8, 11, 1523737316.633, 39, 0, 1024, 1024, 1024, 1024, 0, 6, 4211, 4198, 4205, 4180, 4217, 4205, 0, 1, 3201, -90.000, 0.000, 64.100, 0.000, -0.100, -0.300, 0.0, , , , , , 98, , , 37, 37, 37
36.7673014, -118.8833866, 0.000, 13:21:56.731, 11, 0.00, 0.19, 100, 0.000, -0.400, 66.000, 640, 100, 100, 16, 25088, -3791, 5548, 5548, 8, 11, 1523737316.732, 42, 0, 1024, 1024, 1024, 1024, 0, 6, 4211, 4198, 4205, 4180, 4217, 4205, 0, 1, 3301, -89.900, 0.000, 64.100, 0.000, 0.000, -0.300, 0.0, , , , , , 98, , , 37, 37, 37
36.7673015, -118.8833867, 0.100, 13:21:56.832, 11, 0.00, 0.21, 100, 0.400, -0.400, 65.800, 640, 100, 100, 16, 24804, -5315, 5548, 5548, 8, 11, 1523737316.833, 35, 0, 1024, 1024, 1024, 1024, 0, 6, 4211, 4198, 4205, 4180, 4217, 4205, 0, 1, 3401, -89.900, 0.000, 64.100, 0.000, 0.000, -0.300, 0.0, , , , , , 98, , , 37, 37, 37
36.7673017, -118.8833867, 0.100, 13:21:56.932, 11, 0.00, 0.23, 100, 0.600, -0.300, 65.700, 640, 100, 100, 16, 24804, -5315, 5548, 5548, 8, 11, 1523737316.932, 9, 0, 1024, 1024, 1024, 1024, 0, 6, 4069, 4056, 4072, 4078, 4127, 4069, 0, 1, 3501, -89.900, 0.000, 64.100, 0.000, 0.000, -0.400, 0.0, , , , , , 98, , , 37, 37, 37
36.7673019, -118.8833867, 0.200, 13:21:57.031, 11, 0.10, 0.25, 100, 1.100, 0.000, 65.600, 640, 100, 100, 16, 24804, -5315, 5548, 5548, 8, 11, 1523737317.032, 9, 0, 1024, 1024, 1024, 1024, 0, 6, 4069, 4056, 4072, 4078, 4127, 4069, 0, 1, 3600, -89.900, 0.000, 64.100, 0.100, 0.000, -0.400, 0.0, , , , , , 98, , , 37, 37, 37
36.7673022, -118.8833868, 0.300, 13:21:57.131, 11, 0.10, 0.27, 100, 1.200, 0.200, 65.500, 640, 100, 100, 16, 24804, -5315, 5548, 5548, 8, 11, 1523737317.132, 5, 0, 1024, 1024, 1024, 1024, 0, 6, 4069, 4056, 4072, 4078, 4127, 4069, 0, 1, 3701, -89.900, 0.000, 64.200, 0.100, 0.000, -0.400, 0.0, , , , , , 98, , , 37, 37, 37
36.7673024, -118.8833867, 0.300, 13:21:57.232, 11, 0.10, 0.29, 100, 1.400, 0.700, 65.400, 640, 100, 100, 16, 24804, -5315, 5548, 5548, 8, 11, 1523737317.232, 21, 0, 1024, 1024, 1024, 1024, 0, 6, 4069, 4056, 4072, 4078, 4127, 4069, 0, 1, 3801, -89.900, 0.000, 64.200, 0.100, 0.000, -0.400, 0.0, , , , , , 98, , , 37, 37, 37
36.7673025, -118.8833867, 0.400, 13:21:57.335, 11, 0.10, 0.30, 100, 1.700, 1.300, 65.400, 640, 100, 100, 16, 24804, -5315, 5548, 5548, 8, 11, 1523737317.335, 3, 0, 1024, 1024, 1024, 1024, 0, 6, 4069, 4056, 4072, 4078, 4127, 4069, 0, 1, 3904, -89.900, 0.000, 64.200, 0.100, 0.000, -0.400, 0.0, , , , , , 98, , , 37, 37, 37
