latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
37.2865882,-119.5625611,4499.1117699558,0,0,0,3110,2018-04-11 20:16:36,16,0,0,4499.1117699558,0,0,0,0,0,0,317.5, 0, 0.5,1,0,1024,1024,1024,1024,316.5,-89.9,93,4.233,4.259,4.209,4.219,0,0,0,66.2,11,AutoTakeoff,
37.2865883,-119.5625614,4499.4398539558,0.328084,0.223694,0.094417982024,3300,2018-04-11 20:16:36,16,0,0,4499.4398539558,0.328084,0.223694,0.094417982024,0,0,0,317.4, 0.4, 0.5,0,0,1024,1024,1024,1024,316.5,-89.9,93,4.233,4.259,4.209,4.219,0,0,0,66.2,11,AutoTakeoff,
37.2865884,-119.5625615,4499.4398539558,0.328084,0.223694,0.137137143496,3400,2018-04-11 20:16:37,16,0,0,4499.4398539558,0.328084,0.223694,0.137137143496,0,0,0,317.3, 0.6, 0.1,0,0,1024,1024,1024,1024,316.5,-89.9,93,4.233,4.259,4.209,4.219,0,0,0,66.2,11,AutoTakeoff,
37.2865886,-119.5625616,4499.7679379558,0.656168,0.223694,0.20582513782,3500,2018-04-11 20:16:37,17,0,0,4499.7679379558,0.656168,0.223694,0.20582513782,0,0,0,317.3, 0.9, -0.2,0,0,1024,1024,1024,1024,316.5,-89.9,93,4.233,4.259,4.209,4.219,0,0,0,66.2,11,AutoTakeoff,
37.2865888,-119.5625616,4499.7679379558,0.656168,0.223694,0.262653879796,3600,2018-04-11 20:16:37,17,0,0,4499.7679379558,0.656168,0.223694,0.262653879796,0,0,0,317.3, 1.1, -0.8,0,0,1024,1024,1024,1024,316.5,-89.9,93,4.233,4.259,4.209,4.219,0,0,0,66.2,11,AutoTakeoff,
37.2865889,-119.5625617,4500.0960219558,0.984252,0.223694,0.309129274984,3700,2018-04-11 20:16:37,16,0,0,4500.0960219558,0.984252,0.223694,0.309129274984,0,0,0,317.3, 1.2, -1.1,0,0,1024,1024,1024,1024,316.5,-89.9,93,4.233,4.259,4.209,4.219,0,0,0,66.2,11,AutoTakeoff,
37.2865891,-119.5625618,4500.0960219558,0.984252,0.223694,0.38614830632,3800,2018-04-11 20:16:37,16,0,0,4500.0960219558,0.984252,0.223694,0.38614830632,0,0,0,317.4, 1.5, -1.1,0,0,1024,1024,1024,1024,316.5,-89.9,93,4.233,4.259,4.209,4.219,0,0,0,66.2,11,AutoTakeoff,
37.2865892,-119.5625619,4500.4241059558,1.312336,0.223694,0.43248360964,3900,2018-04-11 20:16:37,16,0,0,4500.4241059558,1.312336,0.223694,0.43248360964,0,0,0,317.4, 1.7, -1.2,0,0,1024,1024,1024,1024,316.5,-89.9,93,4.233,4.259,4.209,4.219,0,0,0,66.2,11,AutoTakeoff,
37.2865893,-119.562562,4500.4241059558,1.312336,0.223694,0.47887468724,4000,2018-04-11 20:16:37,16,0,24.404,4500.4241059558,1.312336,0.223694,0.47887468724,0,0,0,317.5, 2.1, -1.2,0,0,1024,1024,1024,1024,316.5,-89.9,93,4.233,4.259,4.209,4.219,0,0,14.388,66.2,11,AutoTakeoff,
37.2865894,-119.5625621,4500.7521899558,1.64042,0.223694,0.52530841576,4100,2018-04-11 20:16:37,17,0,24.404,4500.7521899558,1.64042,0.223694,0.52530841576,0,0,0,317.5, 2.4, -1.2,0,0,1024,1024,1024,1024,316.5,-89.9,93,4.233,4.259,4.209,4.219,0,0,14.388,66.2,11,AutoTakeoff,
