Latitude, Longitude, Altitude (m), Time, Sats, Speed (m/s), Range (m), Battery (%), Roll (deg), Pitch (deg), Yaw (deg), Images, HD Signal (%), RC Signal (%), Battery Temp (C), Battery Voltage (mV), Battery Current (mA), Battery Energy (mAh), Battery Capacity (mAh), Battery Discharges, flyState, timestamp (Unix), LastUpdate (ms), radioChannel, Rc_elevator, Rc_aileron, Rc_throttle, Rc_rudder, Rc_gyro, Dronetype, Battery_Cell1 (mV), Battery_Cell2 (mV), Battery_Cell3 (mV), Battery_Cell4 (mV), Battery_Cell5 (mV), Battery_Cell6 (mV), Video, isFlying, elapsedTime (ms), gimbalPitch (deg), gimbalRoll (deg), gimbalYaw (deg), VelocityX (m/s), VelocityY (m/s), VelocityZ (m/s), GroundSmear (cm), App Version, Aircraft Name, Aircraft Firmware, Aircraft Serial Number, Battery Serial Number, Battery Lifetime (%), App_Tip, App_Warning, CurrentFlightStartingIndex, CurrentFlightLastVisitedWaypoint, PreviousFlightEndingWaypointIndex
37.2865984, -119.5625719, 0.000, 12:56:38.959, 14, 0.00, 0.08, 97, -0.400, 0.700, -44.200, 2, 100, 100, 20, 25529, -4189, 5399, 5567, 7, 11, 1523476598.959, 157, 0, 1024, 1024, 1025, 1024, 0, 6, 4211, 4209, 4203, 4278, 4256, 4248, 0, 1, 2995, -89.900, 0.000, -44.400, 0.000, 0.000, 0.000, 0.0, MapPilot_2.7.4_02272018, Dendroctonus I, 1.3.1.00, 041DDC1887, 1058171200161, 99, DJI_0001.jpg, Starting Mission from Lat/Long: 37.28661/-119.56258 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: Yes, 0, 0, 0
37.2865984, -119.5625719, 0.000, 12:56:38.964, 14, 0.00, 0.08, 97, -0.400, 0.700, -44.200, 2, 100, 100, 20, 25529, -4189, 5399, 5567, 7, 11, 1523476598.965, 162, 0, 1024, 1024, 1025, 1024, 0, 6, 4211, 4209, 4203, 4278, 4256, 4248, 0, 1, 3001, -89.900, 0.000, -44.400, 0.000, 0.000, 0.000, 0.0, , , , , , 99, , , 0, 0, 0
37.2865984, -119.5625719, 0.000, 12:56:39.064, 14, 0.00, 0.08, 97, 0.200, 0.200, -44.100, 2, 100, 100, 20, 25529, -4189, 5399, 5567, 7, 11, 1523476599.064, 64, 0, 1024, 1024, 1024, 1024, 0, 6, 4211, 4209, 4203, 4278, 4256, 4248, 0, 1, 3100, -90.000, 0.000, -44.400, 0.000, 0.000, -0.200, 0.0, , , , , , 99, , , 0, 0, 0
37.2865985, -119.5625719, 0.000, 12:56:39.164, 14, 0.00, 0.09, 97, 0.000, -0.200, -44.000, 2, 100, 100, 20, 25529, -4189, 5399, 5567, 7, 11, 1523476599.165, 30, 0, 1024, 1024, 1025, 1024, 0, 6, 4211, 4209, 4203, 4278, 4256, 4248, 0, 1, 3201, -90.000, 0.000, -44.400, 0.000, 0.000, -0.300, 0.0, , , , , , 99, , , 0, 0, 0
37.2865985, -119.5625719, 0.000, 12:56:39.264, 14, 0.00, 0.09, 97, 0.100, 0.000, -44.000, 2, 100, 100, 20, 25529, -4189, 5399, 5567, 7, 11, 1523476599.265, 54, 0, 1024, 1024, 1024, 1024, 0, 6, 4211, 4209, 4203, 4278, 4256, 4248, 0, 1, 3301, -89.900, 0.000, -44.400, 0.000, 0.000, -0.300, 0.0, , , , , , 99, , , 0, 0, 0
37.2865986, -119.5625719, 0.000, 12:56:39.364, 15, 0.00, 0.11, 97, -0.100, 0.500, -44.000, 2, 100, 100, 20, 24132, -14478, 5399, 5567, 7, 11, 1523476599.364, 42, 0, 1024, 1024, 1025, 1024, 0, 6, 4211, 4209, 4203, 4278, 4256, 4248, 0, 1, 3400, -89.900, 0.000, -44.400, 0.000, 0.000, -0.300, 0.0, , , , , , 99, , , 0, 0, 0
37.2865987, -119.5625720, 0.100, 12:56:39.464, 16, 0.00, 0.12, 97, -0.500, 0.800, -44.000, 2, 100, 100, 20, 24132, -14478, 5399, 5567, 7, 11, 1523476599.465, 41, 0, 1024, 1024, 1024, 1024, 0, 6, 4211, 4209, 4203, 4278, 4256, 4248, 0, 1, 3501, -89.900, 0.000, -44.400, 0.000, 0.000, -0.300, 0.0, , , , , , 99, , , 0, 0, 0
37.2865988, -119.5625720, 0.100, 12:56:39.564, 16, 0.00, 0.13, 97, -0.900, 0.700, -43.900, 2, 100, 100, 20, 24132, -14478, 5399, 5567, 7, 11, 1523476599.565, 24, 0, 1024, 1024, 1024, 1024, 0, 6, 4211, 4209, 4203, 4278, 4256, 4248, 0, 1, 3601, -90.000, 0.000, -44.400, 0.000, 0.000, -0.400, 0.0, , , , , , 99, , , 0, 0, 0
37.2865989, -119.5625719, 0.200, 12:56:39.664, 14, 0.00, 0.14, 97, -1.100, 0.500, -43.800, 2, 100, 100, 20, 24132, -14478, 5399, 5567, 7, 11, 1523476599.665, 27, 0, 1024, 1024, 1025, 1024, 0, 6, 4211, 4209, 4203, 4278, 4256, 4248, 0, 1, 3701, -90.000, 0.000, -44.400, 0.000, 0.000, -0.400, 0.0, , , , , , 99, , , 0, 0, 0
37.2865990, -119.5625719, 0.200, 12:56:39.764, 14, 0.00, 0.15, 97, -1.200, 0.400, -43.800, 2, 100, 100, 20, 24132, -14478, 5399, 5567, 7, 11, 1523476599.765, 20, 0, 1024, 1024, 1025, 1024, 0, 6, 4211, 4209, 4203, 4278, 4256, 4248, 0, 1, 3801, -89.900, 0.000, -44.400, 0.000, 0.000, -0.400, 0.0, , , , , , 99, , , 0, 0, 0
