latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
37.2865881,-119.5625621,4499.1181780925,0,0,0,3060,2018-04-11 21:06:17,17,0,0,4499.1181780925,0,0,0,0,0,0,316.1, 0, -0.8,1,0,1024,1024,1024,1024,314.9,-90,98,4.172,4.156,4.199,4.169,0,0,0,69.8,11,AutoTakeoff,DJI_0701.jpg Starting Mission from Lat/Long: 37.28659/-119.56255 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: Yes
37.286588,-119.5625624,4499.1181780925,0,0.223694,0.094417982024,3100,2018-04-11 21:06:18,17,0,0,4499.1181780925,0,0.223694,0.094417982024,0,0,0,315.9, 0, 0,0,0,1024,1024,1024,1024,314.9,-89.9,98,4.172,4.156,4.199,4.169,0,0,0,69.8,11,AutoTakeoff,
37.286588,-119.5625626,4499.4462620925,0.328084,0.223694,0.1496555166,3200,2018-04-11 21:06:18,17,0,0,4499.4462620925,0.328084,0.223694,0.1496555166,0,0,0,316, 0.1, 0.2,0,0,1024,1024,1024,1024,314.9,-89.9,98,4.172,4.156,4.199,4.169,0,0,0,69.8,11,AutoTakeoff,
37.2865879,-119.5625627,4499.4462620925,0.328084,0.223694,0.188835964048,3300,2018-04-11 21:06:18,17,0,0,4499.4462620925,0.328084,0.223694,0.188835964048,0,0,0,316.1, 0.4, 0.3,0,0,1024,1024,1024,1024,314.9,-89.9,98,4.172,4.156,4.199,4.169,0,0,0,69.8,11,AutoTakeoff,
37.2865879,-119.5625629,4499.7743460925,0.656168,0.223694,0.243418314876,3400,2018-04-11 21:06:18,17,0,0,4499.7743460925,0.656168,0.223694,0.243418314876,0,0,0,316, 0.7, 0.6,0,0,1024,1024,1024,1024,315,-89.9,98,4.172,4.156,4.199,4.169,0,0,0,69.8,11,AutoTakeoff,
37.2865878,-119.5625632,4499.7743460925,0.656168,0.223694,0.33754594256,3500,2018-04-11 21:06:18,17,0,0,4499.7743460925,0.656168,0.223694,0.33754594256,0,0,0,316, 0.9, 1.3,0,0,1024,1024,1024,1024,315,-89.9,98,4.172,4.156,4.199,4.169,0,0,0,69.8,11,AutoTakeoff,
37.2865877,-119.5625633,4500.1024300925,0.984252,0.223694,0.37767061576,3600,2018-04-11 21:06:18,17,0,0,4500.1024300925,0.984252,0.223694,0.37767061576,0,0,0,316, 0.8, 1.7,0,0,1024,1024,1024,1024,315,-89.9,98,4.172,4.156,4.199,4.169,0,0,0,69.8,11,AutoTakeoff,
37.2865877,-119.5625635,4500.1024300925,0.984252,0.223694,0.43180119492,3710,2018-04-11 21:06:18,17,0,0,4500.1024300925,0.984252,0.223694,0.43180119492,0,0,0,316, 0.8, 1.7,0,0,1024,1024,1024,1024,315,-89.9,98,4.172,4.156,4.199,4.169,0,0,0,69.8,11,AutoTakeoff,
37.2865876,-119.5625636,4500.4305140925,1.312336,0.223694,0.47208991012,3800,2018-04-11 21:06:18,16,0,0,4500.4305140925,1.312336,0.223694,0.47208991012,0,0,0,316, 0.7, 1.5,0,0,1024,1024,1024,1024,315,-89.9,98,4.172,4.156,4.199,4.169,0,0,0,69.8,11,AutoTakeoff,
37.2865875,-119.5625638,4500.4305140925,1.312336,0.223694,0.53985237948,3900,2018-04-11 21:06:18,16,0,0,4500.4305140925,1.312336,0.223694,0.53985237948,0,0,0,316, 0.6, 1.4,0,0,1024,1024,1024,1024,315,-89.9,98,4.172,4.156,4.199,4.169,0,0,0,69.8,11,AutoTakeoff,
