Latitude, Longitude, Altitude (m), Time, Sats, Speed (m/s), Range (m), Battery (%), Roll (deg), Pitch (deg), Yaw (deg), Images, HD Signal (%), RC Signal (%), Battery Temp (C), Battery Voltage (mV), Battery Current (mA), Battery Energy (mAh), Battery Capacity (mAh), Battery Discharges, flyState, timestamp (Unix), LastUpdate (ms), radioChannel, Rc_elevator, Rc_aileron, Rc_throttle, Rc_rudder, Rc_gyro, Dronetype, Battery_Cell1 (mV), Battery_Cell2 (mV), Battery_Cell3 (mV), Battery_Cell4 (mV), Battery_Cell5 (mV), Battery_Cell6 (mV), Video, isFlying, elapsedTime (ms), gimbalPitch (deg), gimbalRoll (deg), gimbalYaw (deg), VelocityX (m/s), VelocityY (m/s), VelocityZ (m/s), GroundSmear (cm), App Version, Aircraft Name, Aircraft Firmware, Aircraft Serial Number, Battery Serial Number, Battery Lifetime (%), App_Tip, App_Warning, CurrentFlightStartingIndex, CurrentFlightLastVisitedWaypoint, PreviousFlightEndingWaypointIndex
38.4803662, -120.3385615, 0.000, 16:02:28.921, 13, 0.10, 0.06, 100, 0.500, -1.100, 74.500, 2, 100, 100, 28, 25849, -4078, 5225, 5225, 25, 11, 1530918148.921, 2, 0, 1024, 1024, 1024, 1024, 0, 6, 4283, 4319, 4294, 4314, 4320, 4292, 0, 1, 3001, -89.900, 0.000, 73.700, 0.000, 0.100, -0.100, 0.1, MapPilot_2.8.1_04242018, Dendroctonus I, , 041DDC1887, 1058171200162, 94, DJI_0001.jpg, Starting Mission from Lat/Long: 38.48035/-120.33855 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: No, 0, 0, 0
38.4803662, -120.3385615, 0.000, 16:02:29.020, 13, 0.10, 0.06, 100, 0.500, -1.100, 74.500, 2, 100, 100, 28, 25849, -4078, 5225, 5225, 25, 11, 1530918149.020, 102, 0, 1024, 1024, 1024, 1024, 0, 6, 4283, 4319, 4294, 4314, 4320, 4292, 0, 1, 3100, -89.900, 0.000, 73.700, 0.000, 0.100, -0.100, 0.1, , , , , , 94, , , 0, 0, 0
38.4803662, -120.3385614, 0.000, 16:02:29.120, 13, 0.10, 0.07, 100, 0.500, -0.400, 74.500, 2, 100, 100, 28, 25849, -4078, 5225, 5225, 25, 11, 1530918149.120, 94, 0, 1024, 1024, 1024, 1024, 0, 6, 4283, 4319, 4294, 4314, 4320, 4292, 0, 1, 3200, -89.900, 0.000, 73.700, 0.000, 0.100, -0.200, 0.0, , , , , , 94, , , 0, 0, 0
38.4803663, -120.3385613, 0.000, 16:02:29.220, 13, 0.10, 0.07, 100, 0.100, 0.000, 74.600, 2, 100, 100, 28, 25849, -4078, 5225, 5225, 25, 11, 1530918149.220, 93, 0, 1024, 1024, 1024, 1024, 0, 6, 4283, 4319, 4294, 4314, 4320, 4292, 0, 1, 3300, -89.900, 0.000, 73.700, 0.000, 0.100, -0.300, 0.0, , , , , , 94, , , 0, 0, 0
38.4803664, -120.3385611, 0.000, 16:02:29.320, 13, 0.10, 0.09, 100, 0.200, 0.200, 74.600, 2, 100, 100, 28, 25849, -4078, 5225, 5225, 25, 11, 1530918149.321, 95, 0, 1024, 1024, 1024, 1024, 0, 6, 4283, 4319, 4294, 4314, 4320, 4292, 0, 1, 3401, -89.900, 0.000, 73.700, 0.000, 0.100, -0.300, 0.0, , , , , , 94, , , 0, 0, 0
38.4803665, -120.3385610, 0.000, 16:02:29.421, 13, 0.10, 0.10, 100, 0.200, 0.600, 74.500, 2, 100, 100, 28, 25255, -10286, 5225, 5225, 25, 11, 1530918149.421, 71, 0, 1024, 1024, 1024, 1024, 0, 6, 4283, 4319, 4294, 4314, 4320, 4292, 0, 1, 3501, -89.900, 0.000, 73.700, 0.000, 0.100, -0.300, 0.0, , , , , , 94, , , 0, 0, 0
38.4803666, -120.3385609, 0.100, 16:02:29.520, 13, 0.10, 0.12, 100, 0.100, 1.100, 74.400, 2, 100, 100, 28, 25255, -10286, 5225, 5225, 25, 11, 1530918149.520, 83, 0, 1024, 1024, 1024, 1024, 0, 6, 4283, 4319, 4294, 4314, 4320, 4292, 0, 1, 3600, -89.900, 0.000, 73.700, 0.000, 0.100, -0.300, 0.0, , , , , , 94, , , 0, 0, 0
38.4803667, -120.3385607, 0.100, 16:02:29.620, 13, 0.10, 0.13, 100, 0.400, 1.400, 74.400, 2, 100, 100, 28, 25255, -10286, 5225, 5225, 25, 11, 1530918149.620, 80, 0, 1024, 1024, 1024, 1024, 0, 6, 4283, 4319, 4294, 4314, 4320, 4292, 0, 1, 3700, -89.900, 0.000, 73.700, 0.000, 0.100, -0.400, 0.0, , , , , , 94, , , 0, 0, 0
38.4803668, -120.3385606, 0.200, 16:02:29.721, 12, 0.10, 0.15, 100, 0.500, 1.600, 74.300, 2, 100, 100, 28, 25255, -10286, 5225, 5225, 25, 11, 1530918149.721, 71, 0, 1024, 1024, 1024, 1024, 0, 6, 4283, 4319, 4294, 4314, 4320, 4292, 0, 1, 3801, -89.900, 0.000, 73.700, 0.000, 0.100, -0.300, 0.0, , , , , , 94, , , 0, 0, 0
38.4803669, -120.3385603, 0.200, 16:02:29.820, 12, 0.10, 0.17, 100, 0.200, 1.700, 74.200, 2, 100, 100, 28, 25255, -10286, 5225, 5225, 25, 11, 1530918149.821, 65, 0, 1024, 1024, 1024, 1024, 0, 6, 4283, 4319, 4294, 4314, 4320, 4292, 0, 1, 3901, -89.900, 0.000, 73.700, 0.000, 0.100, -0.400, 0.0, , , , , , 94, , , 0, 0, 0
