latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
37.7783037,-120.1185145,3631.9423445686,0,0.223694,0,3100,2018-05-14 17:20:49,17,0,0,3631.9423445686,0,0.223694,0,0,0,0,267.9, 0.8, 0.3,1,0,1024,1024,1024,1024,268.3,-89.9,100,4.232,4.252,4.271,4.269,4.243,4.267,0,69.8,11,AutoTakeoff,
37.778304,-120.1185144,3631.9423445686,0,0.223694,0.113189964252,3200,2018-05-14 17:20:49,17,0,0,3631.9423445686,0,0.223694,0.113189964252,0,0,0,268, -0.4, -0.9,0,0,1024,1024,1024,1024,268.3,-90,100,4.232,4.252,4.271,4.269,4.243,4.267,0,69.8,11,AutoTakeoff,
37.7783041,-120.1185143,3632.2704285686,0.328084,0.223694,0.156922905284,3400,2018-05-14 17:20:49,17,0,0,3632.2704285686,0.328084,0.223694,0.156922905284,0,0,0,267.9, -0.3, -0.6,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.232,4.252,4.271,4.269,4.243,4.267,0,69.8,11,AutoTakeoff,
37.7783044,-120.1185143,3632.5985125686,0.656168,0.223694,0.26182579578,3500,2018-05-14 17:20:49,17,0,0,3632.5985125686,0.656168,0.223694,0.26182579578,0,0,0,267.5, -0.2, -0.7,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.232,4.252,4.271,4.269,4.243,4.267,0,69.8,11,AutoTakeoff,
37.7783046,-120.1185143,3632.5985125686,0.656168,0.223694,0.33339239912,3600,2018-05-14 17:20:49,17,0,0,3632.5985125686,0.656168,0.223694,0.33339239912,0,0,0,267.4, 0, -1,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.232,4.252,4.271,4.269,4.243,4.267,0,69.8,11,AutoTakeoff,
37.7783047,-120.1185142,3632.5985125686,0.656168,0.223694,0.3749672036,3700,2018-05-14 17:20:49,17,0,0,3632.5985125686,0.656168,0.223694,0.3749672036,0,0,0,267.5, -0.1, -1.4,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.232,4.252,4.271,4.269,4.243,4.267,0,69.8,11,AutoTakeoff,
37.7783048,-120.1185142,3632.9265965686,0.984252,0.223694,0.41055119424,3800,2018-05-14 17:20:49,17,0,0,3632.9265965686,0.984252,0.223694,0.41055119424,0,0,0,267.7, 0, -1.5,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.232,4.252,4.271,4.269,4.243,4.267,0,69.8,11,AutoTakeoff,
37.7783049,-120.1185141,3632.9265965686,0.984252,0.223694,0.45275920084,3900,2018-05-14 17:20:49,17,0,0,3632.9265965686,0.984252,0.223694,0.45275920084,0,0,0,267.8, -0.1, -1.5,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.232,4.252,4.271,4.269,4.243,4.267,0,69.8,11,AutoTakeoff,
37.778305,-120.1185141,3633.2546805686,1.312336,0.223694,0.48812993688,4010,2018-05-14 17:20:49,17,0,25.691,3633.2546805686,1.312336,0.223694,0.48812993688,0,0,0,267.8, -0.5, -1.6,0,0,1024,1024,1024,1024,268.3,-90,100,4.232,4.252,4.271,4.269,4.243,4.267,3.087,69.8,11,AutoTakeoff,
37.7783051,-120.118514,3633.2546805686,1.312336,0,0.53074804848,4110,2018-05-14 17:20:50,18,0,25.691,3633.2546805686,1.312336,0.223694,0.53074804848,0,0,0,267.7, -0.8, -1.7,0,0,1024,1024,1024,1024,268.3,-90,100,4.232,4.252,4.271,4.269,4.243,4.267,3.087,69.8,11,AutoTakeoff,
37.7783052,-120.118514,3633.5827645686,1.64042,0,0.56594818084,4200,2018-05-14 17:20:50,18,0,25.691,3633.5827645686,1.64042,0.223694,0.56594818084,0,0,0,267.5, -0.8, -1.9,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.232,4.252,4.271,4.269,4.243,4.267,3.087,69.8,11,AutoTakeoff,
37.7783052,-120.1185139,3633.5827645686,1.64042,0,0.57397311548,4300,2018-05-14 17:20:50,18,0,25.691,3633.5827645686,1.64042,0.223694,0.57397311548,0,0,0,267.3, -0.8, -2,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.232,4.252,4.271,4.269,4.243,4.267,3.087,69.8,11,AutoTakeoff,
37.7783053,-120.1185139,3633.9108485686,1.968504,0,0.60886156804,4410,2018-05-14 17:20:50,18,0,25.691,3633.9108485686,1.968504,0.223694,0.60886156804,0,0,0,267.1, -0.7, -2.1,0,0,1024,1024,1024,1024,268.3,-90,100,4.232,4.252,4.271,4.269,4.243,4.267,3.087,69.8,11,AutoTakeoff,
37.7783054,-120.1185138,3633.9108485686,1.968504,0,0.65226708124,4600,2018-05-14 17:20:50,18,0,25.691,3633.9108485686,1.968504,0.223694,0.65226708124,0,0,0,267, -0.8, -2.2,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.232,4.252,4.271,4.269,4.243,4.267,3.087,69.8,11,AutoTakeoff,
37.7783054,-120.1185138,3634.2389325686,2.296588,0,0.65226708124,4700,2018-05-14 17:20:50,18,0,25.691,3634.2389325686,2.296588,0.223694,0.65226708124,0,0,-0.223694,267, -0.9, -2.2,0,0,1024,1024,1024,1024,268.3,-90,100,4.232,4.252,4.271,4.269,4.243,4.267,3.087,69.8,11,AutoTakeoff,
37.7783053,-120.1185138,3634.2389325686,2.296588,0,0.61767390428,4800,2018-05-14 17:20:50,17,0,25.691,3634.2389325686,2.296588,0.223694,0.65226708124,0,0,0,267.1, -0.9, -2.1,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.232,4.252,4.271,4.269,4.243,4.267,3.087,69.8,11,AutoTakeoff,
37.7783053,-120.1185138,3634.5670165686,2.624672,0,0.61767390428,4900,2018-05-14 17:20:50,17,0,25.691,3634.5670165686,2.624672,0.223694,0.65226708124,0,0,-0.223694,267.3, -0.9, -1.9,0,0,1024,1024,1024,1024,268.3,-90,100,4.232,4.252,4.271,4.269,4.243,4.267,3.087,69.8,11,AutoTakeoff,
37.7783053,-120.1185137,3634.5670165686,2.624672,0,0.6276903088,5000,2018-05-14 17:20:50,17,0,24.795,3634.5670165686,2.624672,0.223694,0.65226708124,0,0,0,267.5, -1, -1.7,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.037,4.055,4.074,4.118,4.104,4.074,11.822,69.8,11,AutoTakeoff,
37.7783053,-120.1185137,3634.8951005686,2.952756,0,0.6276903088,5100,2018-05-14 17:20:51,17,0,24.795,3634.8951005686,2.952756,0.223694,0.65226708124,0,0,-0.223694,267.8, -1, -1.7,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.037,4.055,4.074,4.118,4.104,4.074,11.822,69.8,6,P-GPS,
37.7783052,-120.1185137,3634.8951005686,2.952756,0,0.59391078016,5200,2018-05-14 17:20:51,18,0,24.795,3634.8951005686,2.952756,0.223694,0.65226708124,0,0,0,267.9, -1, -1.8,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.037,4.055,4.074,4.118,4.104,4.074,11.822,69.8,14,Waypoint,
37.7783052,-120.1185137,3635.2231845686,3.28084,0,0.59391078016,5300,2018-05-14 17:20:51,18,0,24.795,3635.2231845686,3.28084,0.223694,0.65226708124,0,0,0,268.1, -0.6, -0.9,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.037,4.055,4.074,4.118,4.104,4.074,11.822,69.8,14,Waypoint,
37.7783052,-120.1185137,3635.2231845686,3.28084,0,0.59391078016,5400,2018-05-14 17:20:51,18,0,24.795,3635.2231845686,3.28084,0.223694,0.65226708124,0,0,0,268.3, -0.3, 0,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.037,4.055,4.074,4.118,4.104,4.074,11.822,69.8,14,Waypoint,
37.7783051,-120.1185137,3635.2231845686,3.28084,0,0.56046917804,5500,2018-05-14 17:20:51,18,0,24.795,3635.2231845686,3.28084,0.223694,0.65226708124,0,0,0,268.6, -0.2, 0.2,0,0,1024,1024,1024,1024,268.3,-89.9,100,4.037,4.055,4.074,4.118,4.104,4.074,11.822,69.8,14,Waypoint,
