latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
37.7783114,-120.1185218,3631.3855791308,-0.328084,0,0,3110,2018-05-14 18:54:17,19,0,0,3631.3855791308,0,0,0,0,0,0,266.6, 2.5, 0.9,1,0,1024,1024,1024,1024,266.5,-89.9,100,4.258,4.27,4.308,4.254,4.273,4.251,0,75.2,11,AutoTakeoff,DJI_0566.jpg Starting Mission from Lat/Long: 37.77832/-120.11852 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: No
37.7783114,-120.1185217,3631.3855791308,-0.328084,0,0.0288372056472,3210,2018-05-14 18:54:17,19,0,0,3631.3855791308,0,0,0.0288372056472,0,0,0,266.9, 2.2, 0.8,0,0,1024,1024,1024,1024,266.5,-89.9,100,4.258,4.27,4.308,4.254,4.273,4.251,0,75.2,11,AutoTakeoff,
37.7783114,-120.1185216,3631.3855791308,-0.328084,0.223694,0.057674542528,3300,2018-05-14 18:54:18,19,0,0,3631.3855791308,0,0.223694,0.057674542528,0,0,0,267.1, 1.2, 0.6,0,0,1024,1024,1024,1024,266.5,-90,100,4.258,4.27,4.308,4.254,4.273,4.251,0,75.2,11,AutoTakeoff,
37.7783115,-120.1185214,3631.3855791308,-0.328084,0.223694,0.120981631168,3420,2018-05-14 18:54:18,19,0,0,3631.3855791308,0,0.223694,0.120981631168,0,0,0,267.1, 0.4, 0.4,0,0,1024,1024,1024,1024,266.5,-90,100,4.258,4.27,4.308,4.254,4.273,4.251,0,75.2,11,AutoTakeoff,
37.7783115,-120.1185211,3631.7136631308,0,0.223694,0.20513124016,3510,2018-05-14 18:54:18,19,0,0,3631.7136631308,0,0.223694,0.20513124016,0,0,0,267.1, -0.4, 0.2,0,0,1024,1024,1024,1024,266.5,-90,100,4.258,4.27,4.308,4.254,4.273,4.251,0,75.2,11,AutoTakeoff,
37.7783116,-120.118521,3631.7136631308,0,0,0.241962934252,3600,2018-05-14 18:54:18,19,0,0,3631.7136631308,0,0.223694,0.241962934252,0,0,0,266.9, -0.7, 0,0,0,1024,1024,1024,1024,266.5,-90,100,4.258,4.27,4.308,4.254,4.273,4.251,0,75.2,11,AutoTakeoff,
37.7783116,-120.1185209,3631.7136631308,0,0,0.269597777656,3710,2018-05-14 18:54:18,19,0,0,3631.7136631308,0,0.223694,0.269597777656,0,0,0,266.9, -0.8, 0.1,0,0,1024,1024,1024,1024,266.5,-90,100,4.258,4.27,4.308,4.254,4.273,4.251,0,75.2,11,AutoTakeoff,
37.7783116,-120.1185208,3632.0417471308,0.328084,0,0.297461295608,3800,2018-05-14 18:54:18,19,0,0,3632.0417471308,0.328084,0.223694,0.297461295608,0,0,0,266.8, -1, 0,0,0,1024,1024,1024,1024,266.5,-90,100,4.258,4.27,4.308,4.254,4.273,4.251,0,75.2,11,AutoTakeoff,
37.7783116,-120.1185207,3632.0417471308,0.328084,0,0.325494104904,4000,2018-05-14 18:54:18,19,0,25.671,3632.0417471308,0.328084,0.223694,0.325494104904,0,0,0,266.7, -1, -0.1,0,0,1024,1024,1024,1024,266.5,-90,100,4.258,4.27,4.308,4.254,4.273,4.251,3.051,75.2,11,AutoTakeoff,
37.7783116,-120.1185207,3632.3698311308,0.656168,0,0.325494104904,4100,2018-05-14 18:54:18,19,0,25.671,3632.3698311308,0.656168,0.223694,0.325494104904,0,0,0,266.7, -0.7, -0.2,0,0,1024,1024,1024,1024,266.5,-89.9,100,4.258,4.27,4.308,4.254,4.273,4.251,3.051,75.2,11,AutoTakeoff,
