plot,ttops_method,elapsed_time,total_tree_count,live_tree_count,dead_tree_count,total_density_tph,live_density_tph,dead_density_tph,live_proportion,height_lwr_25,height_mean,height_upr_25,nn_1_mean,nn_2_mean,nn_3_mean,tree_count_above_15m,tree_count_below_15m
eldo_3k_1_3,li2012_dt1_1.5_dt2_3_R_2_zu_15_speedUp_15,2.85436606407166,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1.5_dt2_3_R_2_zu_20_speedUp_10,0.918544054031372,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1.5_dt2_3_R_2_zu_20_speedUp_15,3.00097393989563,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1.5_dt2_3_R_2_zu_25_speedUp_10,0.903582811355591,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1.5_dt2_3_R_2_zu_25_speedUp_15,2.92816996574402,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_1.5_R_0_zu_15_speedUp_10,0.572468042373657,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_1.5_R_0_zu_15_speedUp_15,3.32410907745361,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_1.5_R_0_zu_20_speedUp_10,1.03124213218689,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_1.5_R_0_zu_20_speedUp_15,3.51858997344971,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_1.5_R_0_zu_25_speedUp_10,1.03523302078247,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_1.5_R_0_zu_25_speedUp_15,3.60635590553284,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_1.5_R_2_zu_15_speedUp_10,0.892611980438232,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_1.5_R_2_zu_15_speedUp_15,3.34505295753479,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_1.5_R_2_zu_20_speedUp_10,1.05019092559814,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_1.5_R_2_zu_20_speedUp_15,3.59339094161987,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_1.5_R_2_zu_25_speedUp_10,1.06615018844604,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_1.5_R_2_zu_25_speedUp_15,3.6911289691925,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2.5_R_0_zu_15_speedUp_10,0.632308959960938,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2.5_R_0_zu_15_speedUp_15,3.15356707572937,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2.5_R_0_zu_20_speedUp_10,1.01428580284119,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2.5_R_0_zu_20_speedUp_15,3.50861716270447,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2.5_R_0_zu_25_speedUp_10,1.03922009468079,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2.5_R_0_zu_25_speedUp_15,3.60835003852844,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2.5_R_2_zu_15_speedUp_10,0.930512189865112,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2.5_R_2_zu_15_speedUp_15,3.18647813796997,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2.5_R_2_zu_20_speedUp_10,0.972401142120361,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2.5_R_2_zu_20_speedUp_15,3.5734429359436,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2.5_R_2_zu_25_speedUp_10,1.05517792701721,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2.5_R_2_zu_25_speedUp_15,3.47869682312012,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2_R_0_zu_15_speedUp_10,0.54454493522644,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2_R_0_zu_15_speedUp_15,3.18249106407166,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2_R_0_zu_20_speedUp_10,0.992345094680786,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2_R_0_zu_20_speedUp_15,3.45775318145752,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2_R_0_zu_25_speedUp_10,1.02625584602356,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2_R_0_zu_25_speedUp_15,3.5255720615387,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2_R_2_zu_15_speedUp_10,0.875658988952637,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2_R_2_zu_15_speedUp_15,3.23335313796997,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2_R_2_zu_20_speedUp_10,1.01328992843628,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2_R_2_zu_20_speedUp_15,3.56745910644531,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2_R_2_zu_25_speedUp_10,1.05118799209595,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_2_R_2_zu_25_speedUp_15,3.5804238319397,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_3_R_0_zu_15_speedUp_10,0.689158916473389,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_3_R_0_zu_15_speedUp_15,3.12763595581055,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_3_R_0_zu_20_speedUp_10,0.994341135025024,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_3_R_0_zu_20_speedUp_15,3.47370982170105,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_3_R_0_zu_25_speedUp_10,1.03423404693604,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_3_R_0_zu_25_speedUp_15,3.56247186660767,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_3_R_2_zu_15_speedUp_10,0.943476915359497,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_3_R_2_zu_15_speedUp_15,3.20642518997192,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_3_R_2_zu_20_speedUp_10,1.01528406143188,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_3_R_2_zu_20_speedUp_15,3.55948209762573,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_3_R_2_zu_25_speedUp_10,1.04021906852722,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_1_dt2_3_R_2_zu_25_speedUp_15,3.56646203994751,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5885,12.29225,3.8330893326177087,7.790396999852148,9.030990831463903,1,7
eldo_3k_1_3,li2012_dt1_2.5_dt2_3_R_0_zu_15_speedUp_10,0.54454493522644,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2.5_dt2_3_R_0_zu_15_speedUp_15,1.97272396087646,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2.5_dt2_3_R_0_zu_20_speedUp_10,0.628319978713989,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2.5_dt2_3_R_0_zu_20_speedUp_15,2.05949187278748,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2.5_dt2_3_R_0_zu_25_speedUp_10,0.614355802536011,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2.5_dt2_3_R_0_zu_25_speedUp_15,1.97771000862122,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2.5_dt2_3_R_2_zu_15_speedUp_10,0.617348909378052,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2.5_dt2_3_R_2_zu_15_speedUp_15,2.04952001571655,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2.5_dt2_3_R_2_zu_20_speedUp_10,0.643280029296875,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2.5_dt2_3_R_2_zu_20_speedUp_15,2.03954410552979,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2.5_dt2_3_R_2_zu_25_speedUp_10,0.614357233047485,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2.5_dt2_3_R_2_zu_25_speedUp_15,2.02558207511902,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_2.5_R_0_zu_15_speedUp_10,0.485701084136963,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_2.5_R_0_zu_15_speedUp_15,2.27192401885986,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_2.5_R_0_zu_20_speedUp_10,0.690153837203979,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_2.5_R_0_zu_20_speedUp_15,2.26195001602173,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_2.5_R_0_zu_25_speedUp_10,0.695141077041626,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_2.5_R_0_zu_25_speedUp_15,2.22405219078064,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_2.5_R_2_zu_15_speedUp_10,0.678186893463135,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_2.5_R_2_zu_15_speedUp_15,2.30982303619385,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_2.5_R_2_zu_20_speedUp_10,0.717082023620605,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_2.5_R_2_zu_20_speedUp_15,2.31181693077087,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_2.5_R_2_zu_25_speedUp_10,0.694143056869507,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_2.5_R_2_zu_25_speedUp_15,2.32179093360901,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_3_R_0_zu_15_speedUp_10,0.51360297203064,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_3_R_0_zu_15_speedUp_15,2.24200487136841,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_3_R_0_zu_20_speedUp_10,0.699131011962891,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_3_R_0_zu_20_speedUp_15,2.25496912002563,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
eldo_3k_1_3,li2012_dt1_2_dt2_3_R_0_zu_25_speedUp_10,0.702121019363403,8,NA,NA,197.68430517373224,NA,NA,NA,5.62425,9.5665,12.29225,4.463427793812737,6.450978885148893,9.30055246342042,1,7
