site,processed_photos,file_size_MB
sier_3k_1,re_calibration_IMG_0002_1.tif,2.46524
sier_3k_1,re_calibration_IMG_0002_2.tif,2.465238
sier_3k_1,re_calibration_IMG_0002_3.tif,2.465238
sier_3k_1,re_calibration_IMG_0002_4.tif,2.465242
sier_3k_1,re_calibration_IMG_0002_5.tif,2.465246
sier_3k_1,re_card-1_0000SET_000_IMG_0032_1.tif,2.465242
sier_3k_1,re_card-1_0000SET_000_IMG_0032_2.tif,2.46524
sier_3k_1,re_card-1_0000SET_000_IMG_0032_3.tif,2.46524
sier_3k_1,re_card-1_0000SET_000_IMG_0032_4.tif,2.465244
sier_3k_1,re_card-1_0000SET_000_IMG_0032_5.tif,2.465246
sier_3k_1,re_card-1_0000SET_000_IMG_0033_1.tif,2.46524
sier_3k_1,re_card-1_0000SET_000_IMG_0033_2.tif,2.465238
sier_3k_1,re_card-1_0000SET_000_IMG_0033_3.tif,2.465238
sier_3k_1,re_card-1_0000SET_000_IMG_0033_4.tif,2.465242
sier_3k_1,re_card-1_0000SET_000_IMG_0033_5.tif,2.465244
sier_3k_1,re_card-1_0000SET_000_IMG_0034_1.tif,2.465244
sier_3k_1,re_card-1_0000SET_000_IMG_0034_2.tif,2.465242
sier_3k_1,re_card-1_0000SET_000_IMG_0034_3.tif,2.465244
sier_3k_1,re_card-1_0000SET_000_IMG_0034_4.tif,2.465246
sier_3k_1,re_card-1_0000SET_000_IMG_0034_5.tif,2.465248
sier_3k_1,re_card-1_0000SET_000_IMG_0035_1.tif,2.465242
sier_3k_1,re_card-1_0000SET_000_IMG_0035_2.tif,2.46524
sier_3k_1,re_card-1_0000SET_000_IMG_0035_3.tif,2.465242
sier_3k_1,re_card-1_0000SET_000_IMG_0035_4.tif,2.465244
sier_3k_1,re_card-1_0000SET_000_IMG_0035_5.tif,2.465246
sier_3k_1,re_card-1_0000SET_000_IMG_0036_1.tif,2.46524
sier_3k_1,re_card-1_0000SET_000_IMG_0036_2.tif,2.465238
sier_3k_1,re_card-1_0000SET_000_IMG_0036_3.tif,2.465238
sier_3k_1,re_card-1_0000SET_000_IMG_0036_4.tif,2.46524
sier_3k_1,re_card-1_0000SET_000_IMG_0036_5.tif,2.465244
sier_3k_1,re_card-1_0000SET_000_IMG_0037_1.tif,2.46524
sier_3k_1,re_card-1_0000SET_000_IMG_0037_2.tif,2.465238
sier_3k_1,re_card-1_0000SET_000_IMG_0037_3.tif,2.465238
sier_3k_1,re_card-1_0000SET_000_IMG_0037_4.tif,2.465242
sier_3k_1,re_card-1_0000SET_000_IMG_0037_5.tif,2.465244
sier_3k_1,re_card-1_0000SET_000_IMG_0038_1.tif,2.465246
