site,processed_photos,file_size_MB
sier_3k_2,re_calibration_IMG_0002_1.tif,2.465236
sier_3k_2,re_calibration_IMG_0002_2.tif,2.465234
sier_3k_2,re_calibration_IMG_0002_3.tif,2.465234
sier_3k_2,re_calibration_IMG_0002_4.tif,2.465236
sier_3k_2,re_calibration_IMG_0002_5.tif,2.46524
sier_3k_2,re_card-1_0001SET_000_IMG_0025_1.tif,2.465248
sier_3k_2,re_card-1_0001SET_000_IMG_0025_2.tif,2.465248
sier_3k_2,re_card-1_0001SET_000_IMG_0025_3.tif,2.465248
sier_3k_2,re_card-1_0001SET_000_IMG_0025_4.tif,2.46525
sier_3k_2,re_card-1_0001SET_000_IMG_0025_5.tif,2.465252
sier_3k_2,re_card-1_0001SET_000_IMG_0026_1.tif,2.465244
sier_3k_2,re_card-1_0001SET_000_IMG_0026_2.tif,2.465244
sier_3k_2,re_card-1_0001SET_000_IMG_0026_3.tif,2.465244
sier_3k_2,re_card-1_0001SET_000_IMG_0026_4.tif,2.465246
sier_3k_2,re_card-1_0001SET_000_IMG_0026_5.tif,2.46525
sier_3k_2,re_card-1_0001SET_000_IMG_0027_1.tif,2.465244
sier_3k_2,re_card-1_0001SET_000_IMG_0027_2.tif,2.465244
sier_3k_2,re_card-1_0001SET_000_IMG_0027_3.tif,2.465246
sier_3k_2,re_card-1_0001SET_000_IMG_0027_4.tif,2.465246
sier_3k_2,re_card-1_0001SET_000_IMG_0027_5.tif,2.465248
sier_3k_2,re_card-1_0001SET_000_IMG_0028_1.tif,2.465246
sier_3k_2,re_card-1_0001SET_000_IMG_0028_2.tif,2.465246
sier_3k_2,re_card-1_0001SET_000_IMG_0028_3.tif,2.465248
sier_3k_2,re_card-1_0001SET_000_IMG_0028_4.tif,2.465248
sier_3k_2,re_card-1_0001SET_000_IMG_0028_5.tif,2.465252
sier_3k_2,re_card-1_0001SET_000_IMG_0029_1.tif,2.465244
sier_3k_2,re_card-1_0001SET_000_IMG_0029_2.tif,2.465244
sier_3k_2,re_card-1_0001SET_000_IMG_0029_3.tif,2.465246
sier_3k_2,re_card-1_0001SET_000_IMG_0029_4.tif,2.465246
sier_3k_2,re_card-1_0001SET_000_IMG_0029_5.tif,2.46525
sier_3k_2,re_card-1_0001SET_000_IMG_0030_1.tif,2.465248
sier_3k_2,re_card-1_0001SET_000_IMG_0030_2.tif,2.465248
sier_3k_2,re_card-1_0001SET_000_IMG_0030_3.tif,2.465248
sier_3k_2,re_card-1_0001SET_000_IMG_0030_4.tif,2.46525
sier_3k_2,re_card-1_0001SET_000_IMG_0030_5.tif,2.465254
sier_3k_2,re_card-1_0001SET_000_IMG_0031_1.tif,2.465246
sier_3k_2,re_card-1_0001SET_000_IMG_0031_2.tif,2.465246
sier_3k_2,re_card-1_0001SET_000_IMG_0031_3.tif,2.465248
sier_3k_2,re_card-1_0001SET_000_IMG_0031_4.tif,2.465248
sier_3k_2,re_card-1_0001SET_000_IMG_0031_5.tif,2.465252
